,comment,target
11,"Not impressed. Dr. Caffo tried to use non-calculus, non-linear-algrebra ways to explain complex concepts and derivations. IMO, he should not have done that. It only made things more confusing. Also the final project is so unsatisfactory in that we were to analyze the data with 32 obs but 11 variables! How robust could it be? Was expecting something much more challenging than that.","{'dr. caffo': ['Dr. Caffo'], 'way': ['ways'], 'concept': ['concepts'], 'deriv': ['derivations'], 'thing': ['things'], 'project': ['project'], 'data': ['data'], 'ob': ['obs'], 'variabl': ['variables'], 'someth': ['something']}"
12,Complicated but good information!,{'inform': ['information']}
13,Nicely presented and understandable course with a challenging an interesting project. ,"{'cours': ['course'], 'project': ['project']}"
14,Good,{}
15,I think this is the best course I have ever came across in the coursera. Everything is discussed in the most simple manner with great depth.,"{'cours': ['course'], 'coursera': ['coursera'], 'everyth': ['Everything'], 'manner': ['manner'], 'depth': ['depth']}"
16,Some lab work swirl did not match the material presentation order. Essential coursework delivered at a blistering pace. Good Stuff. ,"{'lab work swirl': ['lab work swirl'], 'materi present order': ['material presentation order'], 'coursework': ['coursework'], 'pace': ['pace'], 'stuff': ['Stuff']}"
17,B,{}
18,Very Good Course !,{'cours': ['Course']}
19,"With the first few videos, I was concerned I would be re-living the nightmare that was the Statistical Inference course. I gave a long review of that one. To summarize Statistical Inference I hated it. But I learned things. Those things stuck. I used them in real life. That's good. But wow, after getting through this course, I loved it. Very practical and useful stuff. It had me thirsting for more information and I found myself reading unassigned material. I became particularly interested in Anova and continuing to read up on it even though I am done the course.I would take this course again. I would recommend it to those wanting to learn more about data science. It's got some quirks and room for improvement, but overall it's a good course. ","{'video': ['videos'], 'nightmar': ['nightmare'], 'infer cours': ['Inference course'], 'review': ['review'], 'infer': ['Inference'], 'thing': ['things'], 'life': ['life'], 'wow': ['wow'], 'cours': ['course'], 'stuff': ['stuff'], 'inform': ['information'], 'materi': ['material'], 'anova': ['Anova'], 'course.i': ['course.I'], 'data scienc': ['data science'], 'quirk': ['quirks'], 'room': ['room'], 'improv': ['improvement']}"
20,"Great course, although feeling as always a bit rushed on the last lectures. At least it makes you want to investigate more about the subject.I find frustrating however not to have a proper instructor example of the final assignment, it is hard to review other participants work and realize what they you have done wrong without actually knowing how best the assignment should have been fulfilled.And as all courses in this specialization, there is not much interaction between participants, and not much effort by mentors to animate it","{'cours': ['course', 'courses'], 'bit': ['bit'], 'subject.i': ['subject.I'], 'instructor exampl': ['instructor example'], 'assign': ['assignment'], 'particip': ['participants'], 'special': ['specialization'], 'interact': ['interaction'], 'effort': ['effort'], 'mentor': ['mentors']}"
21,"Slightly better than the Statistical Inference course, but many of the same technical and delivery defects persist. With an otherwise high quality program, I recommend re-producing the inference and regression lectures to increase the overall value of the curriculum.","{'infer cours': ['Inference course'], 'deliveri': ['delivery'], 'defect': ['defects'], 'qualiti program': ['quality program'], 'infer': ['inference'], 'regress': ['regression'], 'valu': ['value'], 'curriculum': ['curriculum']}"
22,"Good course on the theories behind regression, followed by significant applications and how to use them in R. Lectures are very dry, but the information within them is very useful.","{'cours': ['course'], 'theori': ['theories'], 'regress': ['regression'], 'applic': ['applications'], 'r. lectur': ['R. Lectures'], 'inform': ['information']}"
23,Great introduction to regression models. Pretty clear,"{'introduct': ['introduction'], 'regress model': ['regression models'], 'pretti': ['Pretty']}"
24,"The concepts are well explained and precise. I think it depends on the individual to dive deeper into the topic by independent learning. Good data examples. Also following the suggested book of the author helps with some extra excercises. However , I feel extra practice questions would help ","{'concept': ['concepts'], 'dive': ['dive'], 'topic': ['topic'], 'learn': ['learning'], 'data exampl': ['data examples'], 'book': ['book'], 'excercis': ['excercises'], 'practic question': ['practice questions']}"
25,"Good foundation in the Data Science Certification for Practical Machine Learning. There are 3 areas that I would like to dig deeper so far Statistical Inference, Regression Models and Practical Machine Learning perhaps + Deep Learning ","{'foundat': ['foundation'], 'data scienc certif': ['Data Science Certification'], 'practic machin learn': ['Practical Machine Learning'], 'infer': ['Inference'], 'regress model': ['Regression Models'], '+ deep learn': ['+ Deep Learning']}"
26,Lots of material needs additional study from different sources as it's only summarily explained. Much math without the link to the praxis - ,"{'lot': ['Lots'], 'materi': ['material'], 'studi': ['study'], 'sourc': ['sources'], 'math': ['math'], 'link': ['link']}"
27,Very Challenging CourseVery well presented Great material source of information for study Loved It !,"{'courseveri': ['CourseVery'], 'materi sourc': ['material source'], 'inform': ['information'], 'studi': ['study']}"
28,"In-depth and detailed, this one month course will provide aspirants with the knowledge and skills required to conduct efficient regressions.","{'month': ['month'], 'cours': ['course'], 'aspir': ['aspirants'], 'knowledg': ['knowledge'], 'skill': ['skills'], 'regress': ['regressions']}"
29,"Once again an excellent course, thank you!",{'cours': ['course']}
30,"A very intense course, where a lot of concepts are introduced. In order for all the new information to be metabolized, it took me much more than four weeks.","{'cours': ['course'], 'lot': ['lot'], 'concept': ['concepts'], 'order': ['order'], 'inform': ['information'], 'week': ['weeks']}"
31,"This course has been the most difficult in the Dara Science track so far, but you get a more in depth knowledge in data analysis and interpretation based on statistical models.","{'cours': ['course'], 'dara scienc track': ['Dara Science track'], 'depth knowledg': ['depth knowledge'], 'data analysi': ['data analysis'], 'interpret': ['interpretation'], 'model': ['models']}"
32,"This course was an improvement in teaching modality from the statistical inference course, with more polished content, but the link between the lectures and the actual exercises was still a bit strained. Overall, it felt like there was a bit of a disconnect between the swirl exercises and the lectures, and this led to a lot of self-teaching.","{'cours': ['course'], 'improv': ['improvement'], 'teach modal': ['teaching modality'], 'infer cours': ['inference course'], 'content': ['content'], 'link': ['link'], 'exercis': ['exercises'], 'bit': ['bit'], 'swirl exercis': ['swirl exercises'], 'lot': ['lot']}"
33,Many things are not clear enough in multivariable regression part.,"{'thing': ['things'], 'regress part': ['regression part']}"
34,"Amazing course, I learnt a lot.","{'cours': ['course'], 'lot': ['lot']}"
35,Very good material but often too fragmentend messy. The notes would need re-writing.,"{'materi': ['material'], 'messi': ['messy']}"
36,"This course is great, if you want to get into it. This was the first time I have been exposed to linear and generalized linear regression. I was overwhelmed by so much information and knowledge that I needed extra time to understand and to bring the pieces from week 1 to week 4 together. The peer reviews weren't in my case not very helpful. I missed concrete feedback on my approach and the result. I would have appreciated some kind of assurance that the achieved results are of quality and on the level of data scientist. ","{'cours': ['course'], 'time': ['time'], 'regress': ['regression'], 'inform': ['information'], 'knowledg': ['knowledge'], 'piec': ['pieces'], 'week': ['week'], 'peer review': ['peer reviews'], 'case': ['case'], 'feedback': ['feedback'], 'approach': ['approach'], 'result': ['results', 'result'], 'kind': ['kind'], 'assur': ['assurance'], 'qualiti': ['quality'], 'level': ['level']}"
37,"Important material, poorly taught.",{'materi': ['material']}
38,Great Course,{'great cours': ['Great Course']}
39,Content regarding variable selection is kind of rough.,"{'content': ['Content'], 'select': ['selection'], 'kind': ['kind']}"
40,Nice,{}
41,"Excellent course, but you have to use other materials from different courses as well.","{'cours': ['course', 'courses'], 'materi': ['materials']}"
42,Very good course.,{'cours': ['course']}
43,I really enjoyed this course. I think the toughest for a newbie like me was the second course R programming. But the following courses including this one flow very well and are easy to follow with real life examples. It does get easier after the second course,"{'cours': ['course', 'courses'], 'newbi': ['newbie'], 'cours r program': ['course R programming'], 'flow': ['flow'], 'life exampl': ['life examples']}"
44,A little monotonous sometimes. Otherwise good.,{}
45,Excellent course.,{'cours': ['course']}
46,"This course is great, instructor is good, however, the material of this course is not well organized, even the swirl practice is not put in the correct week, not in the same pace as the lectures. The quiz and project are far much easier than lecture content.","{'cours': ['course'], 'instructor': ['instructor'], 'materi': ['material'], 'swirl practic': ['swirl practice'], 'week': ['week'], 'pace': ['pace'], 'quiz': ['quiz'], 'project': ['project'], 'lectur content': ['lecture content']}"
47,To fast pace and missing lot of content to make this lesson enjoyable!!!,"{'pace': ['pace'], 'lot': ['lot'], 'content': ['content'], 'lesson': ['lesson'], '!!': ['!!']}"
48,great courses!!! very practical but no a lot of mathemetics,"{'cours': ['courses'], 'lot': ['lot']}"
49,This is a great course. The content clearly explains the regression model.,"{'cours': ['course'], 'content': ['content'], 'regress model': ['regression model']}"
50, Very Nice! ,{}
51,"This was better than the statistical inference course, but Brian still puts too much emphasis on the precision of his language as if he's teaching to other mathematicians which makes it difficult to understand. I would like to see a bit more dumbed down explanation of the mathematics in the examples similar to Sal at Khan Academy If that happened, this would definitely be a 5 star course. ","{'infer cours': ['inference course'], 'brian': ['Brian'], 'emphasi': ['emphasis'], 'precis': ['precision'], 'languag': ['language'], 'mathematician': ['mathematicians'], 'bit': ['bit'], 'explan': ['explanation'], 'mathemat': ['mathematics'], 'exampl': ['examples'], 'sal': ['Sal'], 'khan academi': ['Khan Academy'], 'star cours': ['star course']}"
52,"Very interesting course, yet course content could be spread more evenly week 4 is really a lot ","{'cours': ['course'], 'cours content': ['course content'], 'week': ['week'], 'lot': ['lot']}"
53,Was tough but thoroughly had fun completing it. Its a cleverly designed course.,"{'fun': ['fun'], 'cours': ['course']}"
54,"This course is much improved, when compared with Statistical Inference. The instructor have put much effort in making the lectures interesting and casual, at the same time not loosing the value of contents. I especially liked some subtle jokes - just a finishing human touch.Some lectures from 4th week were not very well rehearser and shot hastily. Some quiz question were disproportionately difficult, but most of material is covered in course or course materials. Otherwise the course is very educational. ","{'cours': ['course'], 'infer': ['Inference'], 'instructor': ['instructor'], 'effort': ['effort'], 'time': ['time'], 'valu': ['value'], 'content': ['contents'], 'joke': ['jokes'], 'touch.som': ['touch.Some'], 'week': ['week'], 'quiz question': ['quiz question'], 'materi': ['material'], 'cours materi': ['course materials']}"
55,Hard but rewarding work that I think is perfect for Data Science.,"{'work': ['work'], 'data scienc': ['Data Science']}"
56,"I was hoping to learn about PROBIT models. I know they are very similar to LOGIT ones, but still... the pace is a little bit too fast and I think it requires more time than what it says.","{'probit model': ['PROBIT models'], 'logit one': ['LOGIT ones'], 'pace': ['pace'], 'bit': ['bit'], 'time': ['time']}"
57,A well defined learning path to understand the fundation of machine learning techniques.,"{'fundat': ['fundation'], 'machin learn techniqu': ['machine learning techniques']}"
58,"Great ressources. Usefull presentations, maybe too rich for a newbie.It was too fast for me. Could be done in 2x more time ","{'ressourc': ['ressources'], 'present': ['presentations'], 'newbie.it': ['newbie.It'], 'time': ['time']}"
59,good review of the fundamentals,"{'review': ['review'], 'fundament': ['fundamentals']}"
60,Learned a lot,{'lot': ['lot']}
61,Great course.,{'cours': ['course']}
62,Excellent - thanks!,{'thank': ['thanks']}
63,Excellent course. Might be difficult to get full value of information without prior exposure background.,"{'cours': ['course'], 'might': ['Might'], 'valu': ['value'], 'inform': ['information'], 'exposur background': ['exposure background']}"
64,Very practical hands-on intro to regression models. You will definitely be able to apply those methods after this course whenever you need them.,"{'intro': ['intro'], 'regress model': ['regression models'], 'method': ['methods'], 'cours': ['course']}"
65,"Regression models was almost just as difficult as statistical inference. Again, the swirls and exercises were of great help. The pace, as always, was quite fast, but in the end all the pieces fitted together. Congratulations on a job well done!","{'regress model': ['Regression models'], 'infer': ['inference'], 'swirl': ['swirls'], 'exercis': ['exercises'], 'help': ['help'], 'pace': ['pace'], 'piec': ['pieces'], 'congratul': ['Congratulations'], 'job': ['job']}"
66,Like the way the Prof uses media. This is a very light touch on a very deep subject so it has to balance analytical work with the light trust me and just do it approach. The balance was mostly there although on a couple items I don't know that I had a good enough grip to know what I don't know.,"{'way': ['way'], 'prof': ['Prof'], 'media': ['media'], 'touch': ['touch'], 'subject': ['subject'], 'work': ['work'], 'trust': ['trust'], 'approach': ['approach'], 'balanc': ['balance'], 'grip': ['grip']}"
67,Good course! Prof Caffo is very clear in his explanations!,"{'cours': ['course'], 'prof caffo': ['Prof Caffo'], 'explan': ['explanations']}"
68,Something was missing from this course. I cam away with an increased understanding of regression but I still feel like I struggle with many concepts and had to put in much more time than the recommended.Still when I found the answer it was all still contained and maybe the material itself is just advanced.my 2c,"{'someth': ['Something'], 'cours': ['course'], 'understand': ['understanding'], 'regress': ['regression'], 'concept': ['concepts'], 'time': ['time'], 'recommended.stil': ['recommended.Still'], 'materi': ['material'], '2c': ['2c']}"
69,"Requires much more than a month to digest the material and complete the assignments. A default initial one-week offering is too tight unless you are only taking the course not working I know one can complete the course in more than a single round and I did that but I still don't think the expectations should be set for a single month.Instruction video content can be much better, at least compared to a lot of other courses on Coursera. ","{'month': ['month'], 'materi': ['material'], 'assign': ['assignments'], 'cours': ['course', 'courses'], 'round': ['round'], 'month.instruct video content': ['month.Instruction video content'], 'lot': ['lot'], 'coursera': ['Coursera']}"
70,Nice Course,{'cours': ['Course']}
71,Not worth it for the bucks. Instructor has tried his best to make no sense of the subject. I would be happy for a refund. ,"{'instructor': ['Instructor'], 'sens': ['sense'], 'subject': ['subject'], 'refund': ['refund']}"
72,My name is Jose Antonio from Brazil. I am looking for a new Data Scientist career https www.linkedin.com in joseantonio11 I did this course to get new knowledge about Data Science and better understand the technology and your practical applications. The course was excellent and the classes well taught by teachers.Congratulations to Coursera team and Instructors,"{'name': ['name'], 'brazil': ['Brazil'], 'data scientist career': ['Data Scientist career'], 'cours': ['course'], 'knowledg': ['knowledge'], 'data scienc': ['Data Science'], 'technolog': ['technology'], 'applic': ['applications'], 'class': ['classes'], 'teachers.congratul': ['teachers.Congratulations'], 'coursera team': ['Coursera team'], 'instructor': ['Instructors']}"
73,Very good.,{}
74,Very good course,{'cours': ['course']}
75,Love the whole course approach on the importance of linear models and how one should interpret them to get a better grasp of the data one possesses - one should definitely take the statistical inference course before attempting this course beforehand.,"{'love': ['Love'], 'cours approach': ['course approach'], 'import': ['importance'], 'model': ['models'], 'grasp': ['grasp'], 'data': ['data'], 'infer cours': ['inference course'], 'cours': ['course']}"
76,Very helpful!,{}
77,great introduction to regression models,"{'introduct': ['introduction'], 'regress model': ['regression models']}"
78,This course failed greatly to balance the workload by week. The third week which I think was the most important one have too many information to learn and assimilate whereas the first two weeks could be rearranged to start multivariate regression earlier. Another proof of week 3 issue the related swirl exercises start in week2 2 of them and finish in week4 2 more exercises !!!!!I think one of the most important expertise and knowledge that a data scientist must know and master was unfairly squeezed in one week leaving no time for the learner student to do more search exercises on the subject. ,"{'cours': ['course'], 'workload': ['workload'], 'week': ['weeks', 'week'], 'inform': ['information'], 'regress': ['regression'], 'proof': ['proof'], 'week issu': ['week issue'], 'swirl exercis': ['swirl exercises'], 'week2': ['week2'], 'week4': ['week4'], 'exercis': ['exercises']}"
79,"Great course. The content might be improved to be more clear. I feel that sometimes the instructor assumes we are familiar with some concepts we have not seen in previous courses. Also, some times he does a very good job explaining the WHY before the HOW, and some other times he does not. Very knowledgeable instructor.","{'cours': ['course', 'courses'], 'content': ['content'], 'instructor': ['instructor'], 'concept': ['concepts'], 'time': ['times'], 'job': ['job'], 'how': ['HOW']}"
80,"I am no used to this educational system so I find difficult to follow without any proof or demonstration of the mathematical tools. I find proofs necessary for a good understanding of concepts. Another benefit of proof will be to have a more rigorous framework for variable names in the explanations. Even though this is more a practical course, it will benefit from being a bit more rigorous ; so at least people can make proofs on they own.Other than that, it is a great course. Very practical and to the point.","{'system': ['system'], 'proof': ['proofs', 'proof'], 'demonstr': ['demonstration'], 'tool': ['tools'], 'understand': ['understanding'], 'concept': ['concepts'], 'benefit': ['benefit'], 'framework': ['framework'], 'name': ['names'], 'explan': ['explanations'], 'cours': ['course'], 'bit': ['bit'], 'peopl': ['people'], 'point': ['point']}"
81,nice and practical class! I think if provide some recommend reading may create more deeper insight in regression,"{'class': ['class'], 'read': ['reading'], 'insight': ['insight'], 'regress': ['regression']}"
82,prerequisites are very mandatory to do this course,"{'prerequisit': ['prerequisites'], 'cours': ['course']}"
83,"Great course to learn various regression models and R tools to implement them efficiently, butwas little hard to keep with the deadline. ","{'cours': ['course'], 'regress model': ['regression models'], 'r tool': ['R tools']}"
84,"Sometimes videos were hard to understand, especially in week 3.","{'video': ['videos'], 'week': ['week']}"
85,"I enjoyed the earlier courses more. I did not like the way the materials were provided. There were a lot of very complex ideas were presented, in a very concise and brief manner. Also, there should be more exercises to practice. May be its me, but, I guess, I might need more time to fully comprehend the materials.","{'cours': ['courses'], 'way': ['way'], 'materi': ['materials'], 'lot': ['lot'], 'idea': ['ideas'], 'manner': ['manner'], 'exercis': ['exercises'], 'time': ['time']}"
86,"To me, this is by far the best course in the series. It deals with the scientific foundation of how to do data science regression models, residuals, measures of the quality of the prediction, etc. The teacher is clearly a mathematician and has an academic style of presenting. He is very clear and chooses the subject in a clever way. One always understands what he or she is doing.Highly recommended. It doesn't get five stars only because it covers only the basics; I would have really liked it to last twice as much!","{'cours': ['course'], 'seri': ['series'], 'foundat': ['foundation'], 'scienc regress model': ['science regression models'], 'residu': ['residuals'], 'qualiti': ['quality'], 'teacher': ['teacher'], 'mathematician': ['mathematician'], 'style': ['style'], 'subject': ['subject'], 'way': ['way'], 'basic': ['basics']}"
87,Very well thought-out!,{}
88,Everything you need to know to have a clear understanding of regression models and learn how to use their basic functions in R.,"{'everyth': ['Everything'], 'understand': ['understanding'], 'regress model': ['regression models'], 'function': ['functions'], 'r.': ['R.']}"
89,Excellent overview of a very broad and complex topic with plenty of useful applications within R. The course project does an outstanding job at teaching the pitfalls of omitted variable bias.,"{'overview': ['overview'], 'topic': ['topic'], 'plenti': ['plenty'], 'applic': ['applications'], 'r': ['R']}"
90,"I again found many of the lectures to be difficult to follow along, there seems to be lots of different styles of videos in the way that the person was superimposed on the slides. In fact it was often impossible to read the text in the slide due to the size of the presenters head which obscured the text. Honestly this data science course is getting worse as the months progress, you really should think of updating the content of the course if you want to continue to charge money for it. 2 stars as I did actually learn something despite the quality of the material and its delivery.","{'lot': ['lots'], 'style': ['styles'], 'video': ['videos'], 'way': ['way'], 'person': ['person'], 'slide': ['slide', 'slides'], 'fact': ['fact'], 'text': ['text'], 'size': ['size'], 'data scienc cours': ['data science course'], 'month': ['months'], 'content': ['content'], 'cours': ['course'], 'someth': ['something'], 'qualiti': ['quality'], 'materi': ['material'], 'deliveri': ['delivery']}"
91,It is a good course for learning regression model implementation in R. You may need to have a basic understanding of popular regression models like linear &amp; logistic as the course doesn't cover mathematical aspects in detail,"{'cours': ['course'], 'regress model implement': ['regression model implementation'], 'r': ['R']}"
92,I really learned some useful knowledge and codes from this course!,"{'knowledg': ['knowledge'], 'code': ['codes'], 'cours': ['course']}"
93,the lecture notes is a bit confusing,{'bit': ['bit']}
94,"Extremely useful and exciting. Everything from previous modules fall in places and you may see some practical implementations from the course. By the way R is awesome!Many thanks to faculty, you do a great job. ","{'everyth': ['Everything'], 'modul': ['modules'], 'place': ['places'], 'implement': ['implementations'], 'cours': ['course'], 'way': ['way'], 'r': ['R'], 'thank': ['thanks'], 'faculti': ['faculty'], 'job': ['job']}"
95,Great - learned a bunch,{'bunch': ['bunch']}
96,"Given the importance of this subject, this course should have been split in two or more or have a longer duration to properly address subjects as GLM or model selection techniques.","{'import': ['importance'], 'subject': ['subjects', 'subject'], 'cours': ['course'], 'durat': ['duration'], 'glm': ['GLM'], 'model select techniqu': ['model selection techniques']}"
97,Good course. My only negative remark is that I really missed the swirl exercises that were available for the other courses of this specialization.,"{'cours': ['course', 'courses'], 'remark': ['remark'], 'swirl exercis': ['swirl exercises'], 'special': ['specialization']}"
98,"The level of this course is a lot higher than the other courses. The course contains a lot of material and exercises which makes it hard to finish the course within the time period of one month. Nevertheless did I like Brian's way of teaching. He's a perfectionist and takes his time to explain everything in detail. I really liked the challenge, 5 stars.","{'level': ['level'], 'cours': ['course', 'courses'], 'lot': ['lot'], 'materi': ['material'], 'exercis': ['exercises'], 'time period': ['time period'], 'month': ['month'], 'brian': ['Brian'], 'way': ['way'], 'teach': ['teaching'], 'time': ['time'], 'everyth': ['everything'], 'detail': ['detail'], 'challeng': ['challenge']}"
99,Outstanding material with different levels of difficulty and depth on the subject. Great source material.,"{'materi': ['material'], 'level': ['levels'], 'difficulti': ['difficulty'], 'depth': ['depth'], 'subject': ['subject'], 'sourc materi': ['source material']}"
100,very concise and well taught,{}
101,"Difficult, fast peaced and not well explained. Requires a lot of work. ","{'lot': ['lot'], 'work': ['work']}"
102,"It's a great course and tought very well. It required effort, you apply many of previously teach concept and requires a lot of excercise","{'cours': ['course'], 'tought': ['tought'], 'effort': ['effort'], 'concept': ['concept'], 'lot': ['lot'], 'excercis': ['excercise']}"
103,Interesting and important course!I don't think this course is suitable for beginners. You need to know this stuff before you take the course. Works well as a refresher.,"{'course!i': ['course!I'], 'cours': ['course'], 'beginn': ['beginners'], 'stuff': ['stuff'], 'work': ['Works'], 'refresh': ['refresher']}"
104,Very informative and detailed explanation of how regression model works!,"{'explan': ['explanation'], 'regress model': ['regression model']}"
105,The video lectures are really boring and useless,{'video': ['video']}
106,Great course!,{'cours': ['course']}
107,very usful,{}
108,"Very concise and good structured course. The new videos are much better than the old ones! Thank you Brian Caffo! However in the discussion forum you find less posts than in the previous format, which is a pitty. ","{'cours': ['course'], 'video': ['videos'], 'one': ['ones'], 'brian caffo': ['Brian Caffo'], 'discuss forum': ['discussion forum'], 'post': ['posts'], 'format': ['format']}"
109,Fantastic course with great visualizations,"{'cours': ['course'], 'visual': ['visualizations']}"
110,I had a lot of fun in this course. The exercises in the text and quizzes help me understand the concepts,"{'lot': ['lot'], 'fun': ['fun'], 'cours': ['course'], 'exercis': ['exercises'], 'text': ['text'], 'concept': ['concepts']}"
111, To be honest I don't think this is worth the money. ,{}
112,Advance topic in regression model.,"{'advanc topic': ['Advance topic'], 'regress model': ['regression model']}"
113,recommend to others too,{'other': ['others']}
114,Great and Excellent thoughts and course material. ,"{'great': ['Great'], 'thought': ['thoughts'], 'cours materi': ['course material']}"
115,I learnt regression models from this course.,"{'regress model': ['regression models'], 'cours': ['course']}"
116,Great course.,{'cours': ['course']}
117,Quite useful!,{}
118,"Content and quizz are not aligned. Mentors answer to 0% of the forum posts.Poor student community.Do not pay for this course, just follow the swirl and or get some tuto about regressions.","{'content': ['Content'], 'quizz': ['quizz'], 'mentor': ['Mentors'], '%': ['%'], 'cours': ['course'], 'swirl': ['swirl'], 'tuto': ['tuto'], 'regress': ['regressions']}"
119,Should cover a lot of dfificuties when the model assumptions are violated and should be for a longer time or having a second course about this theme.,"{'lot': ['lot'], 'time': ['time'], 'cours': ['course'], 'theme': ['theme']}"
120,"The professor doesn't explain clearly as part of the videos is his correcting himself or saying the same thing two or three times. And why must the videos show the teacher? It distracts from the slides and seeing him move doesn't help understand anything betterConcepts like VIF or hat values are not very well explained by the teacher, at least the SWIRL lesson explains it correctly. ANOVA and ANCOVA are mentioned in the description but they aren't explained anywhere. ANOVA is used without any explanation of what it is.I found myself searching online for other sources to understand the concepts.","{'professor': ['professor'], 'part': ['part'], 'video': ['videos'], 'thing': ['thing'], 'two time': ['two times'], 'teacher': ['teacher'], 'slide': ['slides'], 'anyth betterconcept': ['anything betterConcepts'], 'valu': ['values'], 'swirl lesson': ['SWIRL lesson'], 'anova': ['ANOVA'], 'ancova': ['ANCOVA'], 'explan': ['explanation'], 'onlin': ['online'], 'sourc': ['sources'], 'concept': ['concepts']}"
121,Great!,{}
122,"This course will give you a good basic foundation in regression models. However, do be prepared to do a good amount of work besides just viewing the videos. I would recommend at the very least to go through the exercises in the 'recommended textbook' to gain a better understanding.","{'cours': ['course'], 'foundat': ['foundation'], 'regress model': ['regression models'], 'amount': ['amount'], 'work': ['work'], 'video': ['videos'], 'exercis': ['exercises'], 'textbook': ['textbook'], 'understand': ['understanding']}"
123,great,{}
124,"The course is good. Unlike the previous courses I took in this track, there was almost no interaction in the forums and also no-one to give feedback. I wonder if there were any TA's present in this run.","{'cours': ['course', 'courses'], 'track': ['track'], 'interact': ['interaction'], 'forum': ['forums'], 'no-on': ['no-one'], 'feedback': ['feedback'], 'ta': ['TA'], 'run': ['run']}"
125,"Some topics that are important, are obviated",{'topic': ['topics']}
126,Had fun,{'fun': ['fun']}
127,Very relevant!,{}
128,"I like this course a lot because it solidified my understanding of regression. I have often read about regression when reading scientific articles however, i never took the time to really investigate the mechanics on how it is done. Thanks to this course i can now appreciate better the journals that i read. Furthermore, the course project for this course was quite interesting, not too hard, and was bit challenging. There was plenty of time to finish the project and some extra time to make it even better than a simple submission that meets the basic requirements of the course. Thanks to the my classmates and the nice people in Coursera and R, i had a great time learning during this course. ","{'cours': ['course'], 'lot': ['lot'], 'understand': ['understanding'], 'regress': ['regression'], 'articl': ['articles'], 'time': ['time'], 'thank': ['Thanks'], 'journal': ['journals'], 'cours project': ['course project'], 'plenti': ['plenty'], 'project': ['project'], 'submiss': ['submission'], 'requir': ['requirements'], 'classmat': ['classmates'], 'peopl': ['people'], 'coursera': ['Coursera'], 'r': ['R']}"
129,"This course is better than Statistical Inference, and I think it is as useful. Non credit excersise are still very good at helping with understanding in practice what is going on. ","{'cours': ['course'], 'infer': ['Inference'], 'credit excersis': ['credit excersise'], 'understand': ['understanding'], 'practic': ['practice']}"
130,Very intuitive course,{'cours': ['course']}
131,"Videos were very difficult to follow along with. Overall, I learned a good amount though.","{'video': ['Videos'], 'amount': ['amount']}"
132,Very little depth. I don't recommend this if you don't already have background in statistics or R. I really didn't learn anything. I mostly just gamed the quizzes and projects.,"{'depth': ['depth'], 'background': ['background'], 'statist': ['statistics'], 'quizz': ['quizzes'], 'project': ['projects']}"
133,"concise, practical and straight forward",{}
134,"I found the videos tough to watch. I was hoping for something that would be more practical for non-statisticians, but the lectures mainly devolved into mathematical proofs. That said, I did learn some from this class. Just not as much as I'd hoped.","{'video': ['videos'], 'someth': ['something'], 'non-statistician': ['non-statisticians'], 'proof': ['proofs'], 'class': ['class']}"
135,"This is a decent class, covering linear regression and a few of its variants in good detail. It's a challenging subject, but presented acceptably here.","{'class': ['class'], 'regress': ['regression'], 'variant': ['variants'], 'detail': ['detail'], 'subject': ['subject']}"
136,The instructor is at time incomprehensible. It would be helpful to speak more slowly and pause more often. Otherwise he sounds like repeating something that he's so well memorized after many years of teaching.,"{'instructor': ['instructor'], 'time incomprehens': ['time incomprehensible'], 'someth': ['something'], 'year': ['years'], 'teach': ['teaching']}"
137,easy to understand and full of new idea about using R.especially 'manipulate' package is very useful,"{'idea': ['idea'], 'r.especi packag': ['R.especially package']}"
138,"This course is the first one in the Data Science series to lapse in terms of the clarity of the lectures, and the sense of cohesiveness of the material. Brian Caffo's lectures in Statistical Inference were good; in this course they seem to veer left and right rather than get straight to the essence of whatever subject he is lecturing about. A more structured final project would have been helpful. The instructions on this project weren't quite so blunt as to say Take this data set, do some regression-y stuff and come back with something about these two variables, but that's basically as far as our instructions went. It could have been a great learning experience to have a more detailed guide through the construction of a regression analysis, but instead an assignment which was 40% of our grade was put together as an afterthought. It was the assignment equivalent of stopping in the 7-11 a block away from a birthday party to buy a card.Also, in terms of delivering the content Mr. Caffo needs to structure his slide video arrangements so that he is not standing in front of the text. Think of it from the point of view of somebody wanting to listen and read at the same time.","{'cours': ['course'], 'data scienc seri': ['Data Science series'], 'laps': ['lapse'], 'term': ['terms'], 'clariti': ['clarity'], 'sens': ['sense'], 'cohes': ['cohesiveness'], 'materi': ['material'], 'brian caffo': ['Brian Caffo'], 'infer': ['Inference'], 'essenc': ['essence'], 'project': ['project'], 'instruct': ['instructions'], 'stuff': ['stuff'], 'someth': ['something'], 'variabl': ['variables'], 'learn experi': ['learning experience'], 'guid': ['guide'], 'construct': ['construction'], 'regress analysi': ['regression analysis'], 'assign': ['assignment'], '%': ['%'], 'content': ['content'], 'mr. caffo': ['Mr. Caffo'], 'slide video arrang': ['slide video arrangements'], 'front': ['front'], 'text': ['text'], 'point': ['point'], 'view': ['view'], 'time': ['time']}"
139,The instructor is not good and doesn't explain things clearly. ,"{'instructor': ['instructor'], 'thing': ['things']}"
