,comment,target
49,"The best course so far still not doing 4,5,6 It is more complex than the first two.",{'cours': ['course']}
50,wonderful course but information much more condense for beginners for this course is hard because lots of error and even no solution on cloudera community blog. first experience with Mongodb after this course i am able to say that yes i have knowledge how to work with mongo and spark at beginners level. ,"{'cours': ['course'], 'inform': ['information'], 'beginn': ['beginners'], 'lot': ['lots'], 'error': ['error'], 'solut': ['solution'], 'mongodb': ['Mongodb'], 'knowledg': ['knowledge'], 'mongo': ['mongo'], 'beginn level': ['beginners level']}"
51,Content was good however we need to get more support on hands on as sometime we feel that we are stuck due to non availability of the right ,"{'content': ['Content'], 'support': ['support'], 'hand': ['hands'], 'avail': ['availability'], 'right': ['right']}"
52,"Some of the lectures seemed slightly lesser quality with regards to the materials. For moocs especially, I would like to have the lecture better documented in order to download and review later.","{'qualiti': ['quality'], 'materi': ['materials'], 'mooc': ['moocs']}"
53,"Poorly designed, no help whatsoever from the staff, Forum is totally worthless. Worst course I ever had on Coursera.","{'help': ['help'], 'forum': ['Forum'], 'cours': ['course']}"
54,"I feel the contents of this course were great, no second thought on it. It makes your concepts crystal clear. But faced lots of issues during practicing the hands on exercises and did not get proper feedback or response on any of the queries.","{'content': ['contents'], 'cours': ['course'], 'thought': ['thought'], 'concept': ['concepts'], 'lot': ['lots'], 'issu': ['issues'], 'hand': ['hands'], 'exercis': ['exercises'], 'feedback': ['feedback'], 'respons': ['response']}"
55,"It was a good course, different data sources and spark in action","{'cours': ['course'], 'data sourc': ['data sources'], 'action': ['action']}"
56,The lectures were very structured and informative. The quizes were challenging. The final week was demanding and fleshed out concepts,"{'quiz': ['quizes'], 'week': ['week'], 'concept': ['concepts']}"
57,It was a very helpful course in understanding of the Big Data Integration and Processing. Learned a lot. Thanks to the instructors and Coursera team.,"{'cours': ['course'], 'understand': ['understanding'], 'big data integr': ['Big Data Integration'], 'process': ['Processing'], 'lot': ['lot'], 'thank': ['Thanks'], 'instructor': ['instructors'], 'coursera team': ['Coursera team']}"
58,I had many problems with the final two programming assignments with running Spark in the VM and there isn't a lot of help available online. ,"{'problem': ['problems'], 'program assign': ['programming assignments'], 'spark': ['Spark'], 'vm': ['VM'], 'lot': ['lot'], 'help': ['help'], 'onlin': ['online']}"
59,Good last week practice!!,"{'week': ['week'], 'practic': ['practice']}"
60,"Very challenging, specially in the week 6 quizzes where a lot of researching took place in order to pass it. ","{'week': ['week'], 'lot': ['lot'], 'place': ['place']}"
61,Excellent..but not easy. Be prepared to have to do some research! But hey....isn't that part of being a data scientist!,{'research': ['research']}
62, Great course! The practices were very useful to me to understand the subjects. ,"{'cours': ['course'], 'practic': ['practices'], 'subject': ['subjects']}"
63,Awful,{}
64,"The final assessment somewhat not really well designed, imho.",{'assess': ['assessment']}
65,Needs more depth. Instructors should reference more external readings since the lectures are brief.,"{'need': ['Needs'], 'depth': ['depth'], 'instructor': ['Instructors'], 'read': ['readings']}"
66,Good experience of using the big data tools but a total lack of engagement in the forums by the instructors and community mentors make it hard going if anything goes wrong. The final quiz took me over 8 hours mostly because there was no one to ask for hints when I was totally stuck and confused! ,"{'experi': ['experience'], 'data tool': ['data tools'], 'lack': ['lack'], 'engag': ['engagement'], 'forum': ['forums'], 'instructor': ['instructors'], 'communiti mentor': ['community mentors'], 'anyth': ['anything'], 'quiz': ['quiz'], 'hour': ['hours'], 'one': ['one']}"
67,Best course,{'cours': ['course']}
68,"Course is well balanced between theory and practical exercises. Assignments in week 6 for me was challenging but very instructive. I learned many interesting, and useful in real world, things.","{'cours': ['Course'], 'theori': ['theory'], 'exercis': ['exercises'], 'assign': ['Assignments'], 'week': ['week'], 'world': ['world']}"
69,"Overall this course does have some good content and delivers big data concepts. However, as others have mentioned some content especially in early modules could either be combined or ommited. Key focus areas on Spark and MongoDB are not given enough focus and lab time. The quizes have badly worded questions. Finally the last assignment required to pass the class has bad directions and covers content not reviewed in the class. Spent a frustrating amount of time trying to get what most likely is simple code to work. I'm hoping this particular module is revised. For those just interested in learning Spark or Mongo and not doing the certificate program you can probably get better learning from doing your own research.","{'cours': ['course'], 'content': ['content'], 'data concept': ['data concepts'], 'other': ['others'], 'modul': ['module', 'modules'], 'key focus area': ['Key focus areas'], 'spark': ['Spark'], 'mongodb': ['MongoDB'], 'focus': ['focus'], 'lab time': ['lab time'], 'quiz': ['quizes'], 'question': ['questions'], 'assign': ['assignment'], 'class': ['class'], 'direct': ['directions'], 'amount': ['amount'], 'time': ['time'], 'code': ['code'], 'mongo': ['Mongo'], 'certif program': ['certificate program'], 'learn': ['learning'], 'research': ['research']}"
70,G,{}
71,Great course !!!,{'cours': ['course']}
