,comment,target
608,Thank you professor Jogesh K Muppala.This is one of the best courses in the UI domain and any one interested must attend.The best part was the hands on teaching methodology and added to this the spice up was What mistake I made - learn and correct by validating other participants work... I enjoyed it..... Apologies for always been the late latif in submissions... ,"{'professor k muppala.thi': ['professor K Muppala.This'], 'cours': ['courses'], 'ui domain': ['UI domain'], 'part': ['part'], 'hand': ['hands'], 'teach methodolog': ['teaching methodology'], 'mistak': ['mistake'], 'particip': ['participants'], 'latif': ['latif'], 'submiss': ['submissions']}"
609,"Excellent, clear and complete course.",{'cours': ['course']}
610,Good walkthru of the basics of bootstrap and more ,"{'walkthru': ['walkthru'], 'basic': ['basics'], 'bootstrap': ['bootstrap']}"
611,"excellent course, great instructor and material ","{'cours': ['course'], 'instructor': ['instructor'], 'materi': ['material']}"
612,great!! ,{}
613,The course provides an in-depth understanding of Bootstrap and Node Js,"{'cours': ['course'], 'understand': ['understanding'], 'bootstrap': ['Bootstrap'], 'node js': ['Node Js']}"
614,Excelente,{'excelent': ['Excelente']}
615,Great course.,{'cours': ['course']}
616,Cool.,{}
617,This instructor is awesome. Would love to see more material from him.,"{'instructor': ['instructor'], 'materi': ['material']}"
618,"Even if I have worked with Bootstrap before, I found this course very useful to review and deepen my skills. The lessons and exercises are very clearly explained. The course is easy to follow and very enjoyable. I took this course as part of the Full Stack Web Development Specialization. ","{'bootstrap': ['Bootstrap'], 'cours': ['course'], 'skill': ['skills'], 'lesson': ['lessons'], 'exercis': ['exercises'], 'part': ['part'], 'web develop special': ['Web Development Specialization']}"
619,Excellent teaching! Learning made easy in baby steps... very useful for beginners with little experience in web developing. Recommended!!,"{'teach': ['teaching'], 'learn': ['Learning'], 'babi step': ['baby steps'], 'beginn': ['beginners'], 'experi': ['experience']}"
620,"This course is very good. I took me from zero Bootstrap to a very competent level. I was even able to make a side website project that I now use at work. There are minor things that are not explained, but extra material is provided, so no problem.","{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'level': ['level'], 'side websit project': ['side website project'], 'work': ['work'], 'thing': ['things'], 'materi': ['material'], 'problem': ['problem']}"
621,Great course and great staff,"{'cours': ['course'], 'staff': ['staff']}"
622,Nice overview of bootstrap and why css frameworks are used. Time well spent! ,"{'overview': ['overview'], 'bootstrap': ['bootstrap'], 'css framework': ['css frameworks'], 'time': ['Time']}"
623,It's a good introduction to understand how Bootstrap works. ,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap']}"
624,Great introduction to Web UI Frameworks!,"{'introduct': ['introduction'], 'web ui framework': ['Web UI Frameworks']}"
625,"Excellent course on the topic, I say. Good and detailed videos and explanations, a lot of links to improve your knowledge when where you want to read more on topic s , nice and challenging enough topics for practice and checking your understanding.Thank you very much, Jogesh K. Muppala for such interesting and deep course. ","{'cours': ['course'], 'topic': ['topics', 'topic'], 'video': ['videos'], 'explan': ['explanations'], 'lot': ['lot'], 'link': ['links'], 'knowledg': ['knowledge'], 'topic s': ['topic s'], 'practic': ['practice'], 'jogesh k. muppala': ['Jogesh K. Muppala']}"
626,"Very good teacher with a complete material , excellent examples and exercises Congratulations !!","{'teacher': ['teacher'], 'materi': ['material'], 'exampl': ['examples']}"
627,Very useful course.,{'cours': ['course']}
628,Can't wait to learn!,{'ca': ['Ca']}
629,"This is a very good course to be introduced to Bootstrap. During the course, you create your own website so you always use the things you just learned. Also, the course is very well structured.","{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'websit': ['website'], 'thing': ['things']}"
630,"This is a good course. Even though the exercises are not graded, they are important.","{'cours': ['course'], 'exercis': ['exercises']}"
631,Brilliant coursework ,{'coursework': ['coursework']}
632,It would be better if the assignments were not guided so straight forward.,{'assign': ['assignments']}
633,Very interesting and comprehensive course,{'cours': ['course']}
634,great introduction,{'introduct': ['introduction']}
635,Very detailed and informative course with lots of hands-on exercises.,"{'cours': ['course'], 'lot': ['lots'], 'exercis': ['exercises']}"
636,Very Good,{}
637,"This course was very well-designed and prepared. The professor has a great way to present the material in a thorough, methodic manner. Lots of attention is given to practical exercises which are easy to follow and greatly help in digesting large amounts of material that the professor presents.","{'cours': ['course'], 'professor': ['professor'], 'way': ['way'], 'materi': ['material'], 'manner': ['manner'], 'lot': ['Lots'], 'attent': ['attention'], 'exercis': ['exercises'], 'amount': ['amounts']}"
638,Pedagogical and to the point.,{'point': ['point']}
639,Amazing Course to get a hang of how modern web pages are made,"{'cours': ['Course'], 'web page': ['web pages']}"
640,This instructor is excellent! He makes it very easy to follow along. I've learned much!,{'instructor': ['instructor']}
641,Excellent course that slowly builds up a web site with exercises and assignments. Instructor has good sense of humor which makes the lectures interesting and fun. ,"{'cours': ['course'], 'web site': ['web site'], 'exercis': ['exercises'], 'assign': ['assignments'], 'instructor': ['Instructor'], 'sens': ['sense'], 'humor': ['humor'], 'fun': ['fun']}"
642,A great course. I recommend it ,{'cours': ['course']}
643,First course by David Rossiter set the bar very high. This is like going through a manual or series of instructions. Would like 2 courses to be taken by David and 2 by Jogesh...Else the style becomes very monotonous. The course by David was awesome. This is not as good,"{'first': ['First'], 'cours': ['course', 'courses'], 'david rossit': ['David Rossiter'], 'bar': ['bar'], 'manual': ['manual'], 'seri': ['series'], 'instruct': ['instructions'], 'david': ['David'], 'jogesh': ['Jogesh'], 'style': ['style']}"
644,very good course.Thanks ,{'course.thank': ['course.Thanks']}
645,Breaks page in end.. Some of Bootstrap components were only described do this and this instead WHAT are the parts and options and WHY do we do this and that.,"{'break page': ['Breaks page'], 'end': ['end'], 'bootstrap compon': ['Bootstrap components'], 'part': ['parts'], 'option': ['options']}"
646,Its really awesome. ,{}
647,"4rd assignment is tooooo easy - i expect here complicated task with non-trivial work with modules but not this child's plays.Other assignments and lectures looks good, but here is too many errors in subtitles - not critical but in every video i detect at least 1-2","{'assign': ['assignment'], 'task': ['task'], 'work': ['work'], 'modul': ['modules'], 'plays.oth assign': ['plays.Other assignments'], 'error': ['errors'], 'subtitl': ['subtitles'], 'video': ['video']}"
648,Great instructor!,{'instructor': ['instructor']}
649,Coursera is the best!!,{'coursera': ['Coursera']}
650,"If you want to understand Bootstrap and, by extension, other similar front-end frameworks, then this course is for you. Prof Jogesh's light-hearted approach to teaching is very interesting and makes learning a very big fun! ","{'bootstrap': ['Bootstrap'], 'front-end framework': ['front-end frameworks'], 'cours': ['course'], 'prof jogesh': ['Prof Jogesh'], 'approach': ['approach'], 'teach': ['teaching'], 'fun': ['fun']}"
651,Very great course for web development with real examples,"{'cours': ['course'], 'web develop': ['web development'], 'exampl': ['examples']}"
652,It is slow. but very good.,{}
653,Very intresting course.Thank you so much,{'course.thank': ['course.Thank']}
654,"A very easy,lucid hands on Bootstrap, Excellent teaching by Prof.A must do course for for aspiring Web Entrepreneurs...","{'hand': ['hands'], 'bootstrap': ['Bootstrap'], 'teach': ['teaching'], 'prof.a': ['Prof.A'], 'cours': ['course'], 'web entrepreneur': ['Web Entrepreneurs']}"
655,"Mr Jogesh Muppala explains in detail and very clear how to use Bootstrap. He explains each step he does in detail, his code is easy to understand and is very helpful towards students. Thanks to him I finally understood how the grid classes in Bootstrap work.","{'mr jogesh muppala': ['Mr Jogesh Muppala'], 'detail': ['detail'], 'bootstrap': ['Bootstrap'], 'step': ['step'], 'code': ['code'], 'student': ['students'], 'thank': ['Thanks'], 'grid class': ['grid classes'], 'bootstrap work': ['Bootstrap work']}"
656,Awesome!,{}
657,Excellent course!!Thank you,{'cours': ['course']}
658,great course,{'cours': ['course']}
659,"Very good introductory course. You do have to be somewhat familiar with HTML, CSS and Javascript to get the most of it. The course is sometimes superficial, but it does teach you a lot in very little time. Great course!","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'lot': ['lot'], 'time': ['time']}"
660,It is an easy course.,{'cours': ['course']}
661,It is highly recommended for introducing Bootstrap.,{'bootstrap': ['Bootstrap']}
662,Perfect course! Explanation is very good and the examples help you get through all assignment. ,"{'perfect cours': ['Perfect course'], 'explan': ['Explanation'], 'exampl': ['examples'], 'assign': ['assignment']}"
663,Excellent course. Great instructor.,"{'cours': ['course'], 'instructor': ['instructor']}"
664,Excel??lent!,{}
665,"Great course. From my experience in Coursera, it is perfect presentation. Only one thing. Instead of inserting block of code, during exercise, better when instructor is typing the code. So, it comes to better realize for a student, feeling where he is, at the point. ","{'cours': ['course'], 'experi': ['experience'], 'coursera': ['Coursera'], 'present': ['presentation'], 'thing': ['thing'], 'block': ['block'], 'code': ['code'], 'exercis': ['exercise'], 'instructor': ['instructor'], 'student': ['student'], 'point': ['point']}"
666,One of the best course in Front-End Web UI Framework in Coursera!!!!!!,"{'cours': ['course'], 'web ui framework': ['Web UI Framework'], 'coursera': ['Coursera']}"
667,"I found this course greatly useful in learning everything about Bootstrap from basic grid system to interactive classes, as well as javascript, jQuery and more.","{'cours': ['course'], 'everyth': ['everything'], 'bootstrap': ['Bootstrap'], 'grid system': ['grid system'], 'class': ['classes'], 'javascript': ['javascript'], 'jqueri': ['jQuery']}"
668,Excellent teaching process which makes you really learn the material to get the grades.,"{'teach process': ['teaching process'], 'materi': ['material'], 'grade': ['grades']}"
669,I could learn and practice bootstrap components in this course. ,"{'compon': ['components'], 'cours': ['course']}"
670,Nicely done and very helpful course for beginners.,"{'cours': ['course'], 'beginn': ['beginners']}"
671,"A very detailed and professional class for web developers. It is very good for someone who want to focus on web development!! I was your student in HKUST android class, thank you professor!","{'class': ['class'], 'web develop': ['web developers', 'web development'], 'someon': ['someone'], 'student': ['student'], 'android class': ['android class'], 'professor': ['professor']}"
672,good,{}
673,"80% focused on bootstrap framework, all the explanations were pretty clear to me.","{'%': ['%'], 'bootstrap framework': ['bootstrap framework'], 'explan': ['explanations']}"
674,One of the most educative and comprehensive style of giving materials I've been seen for now.,"{'style': ['style'], 'materi': ['materials']}"
675,Very well structured. I would recommend it to everyone who are interested in web development.,"{'everyon': ['everyone'], 'web develop': ['web development']}"
676,great!!!,{'!!': ['!!']}
677,Very beneficial. And the professor is awesome.,{'professor': ['professor']}
678,Great course. Great introduction to Bootstrap.,"{'cours': ['course'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap']}"
679,it's really a deep look into the bootstrap frameworkIt's excellent to the newbies of bootstrap to cahge them from zeros to heros but for a man like me that have been working for 3 years with bootstrap it was tedious but had to take it to complete the speclization,"{'look': ['look'], 'newbi': ['newbies'], 'bootstrap': ['bootstrap'], 'zero': ['zeros'], 'hero': ['heros'], 'year': ['years'], 'speclize': ['speclization']}"
680,Thanks for all Prof. Joseph Muppala! Good Course!,"{'thank': ['Thanks'], 'prof. joseph muppala': ['Prof. Joseph Muppala'], 'cours': ['Course']}"
681,Nice course to learn bootstrap and tools very fast.,"{'cours': ['course'], 'bootstrap': ['bootstrap'], 'tool': ['tools']}"
682,Very useful course. Learned a lot about bootstrap.,"{'cours': ['course'], 'lot': ['lot'], 'bootstrap': ['bootstrap']}"
683,Very good course!,{'cours': ['course']}
684,Excellent course on Bootstrap. Very thorough and comprehensive.,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
685,I learned a lot about Bootstrap in this course.,"{'lot': ['lot'], 'bootstrap': ['Bootstrap'], 'cours': ['course']}"
686,I enjoyed every detail. Best web learning experience so far.,"{'detail': ['detail'], 'web experi': ['web experience']}"
687,"I had used Bootstrap out of necessity in the past, picking up bits here and there. This course was excellent for filling in the gaps and giving a proper overview of Bootstrap and how it can and should be used for front-end development. ","{'bootstrap': ['Bootstrap'], 'necess': ['necessity'], 'past': ['past'], 'bit': ['bits'], 'cours': ['course'], 'overview': ['overview'], 'develop': ['development']}"
688,It is awesome,{}
689,Not the best tutor but perhaps one of the worst. Hard to understand what he's trying to say.,{'tutor': ['tutor']}
690,Thank you for an excellent course!,{'cours': ['course']}
691,Great!,{}
692,I found week two to really outweigh the others in terms of difficulty in the assignment but It's probably the week I learnt the most! Great Job!!,"{'week': ['week'], 'other': ['others'], 'term': ['terms'], 'difficulti': ['difficulty'], 'assign': ['assignment'], 'job': ['Job']}"
693,Awesome teacher and course !,"{'teacher': ['teacher'], 'cours': ['course']}"
694,Very intersting and exiting work please keep going.,{'work': ['work']}
695,"Good teacher with expirience. Help to understand and learn a lot of Bootstrap features. And thanks for node.js, and for bower in last week.Thanks you, Jogesh Muppala.","{'teacher': ['teacher'], 'expiri': ['expirience'], 'lot': ['lot'], 'bootstrap featur': ['Bootstrap features'], 'thank': ['thanks'], 'node.j': ['node.js'], 'bower': ['bower'], 'week.thank': ['week.Thanks'], 'jogesh muppala': ['Jogesh Muppala']}"
696,Great intro for Bootstrap with appropriate exercises. Very informative and will never go back to vanilla HTML!,"{'intro': ['intro'], 'bootstrap': ['Bootstrap'], 'exercis': ['exercises'], 'vanilla html': ['vanilla HTML']}"
697,Excellent course and great study material,"{'cours': ['course'], 'studi materi': ['study material']}"
698,I Learnt a lot. Thank you,{'lot': ['lot']}
699,It was an excellent course!!,{'cours': ['course']}
700,"Great course, great instructor, lot of interesting material!","{'cours': ['course'], 'instructor': ['instructor'], 'lot': ['lot'], 'materi': ['material']}"
701,"As an experienced web developer, I'm not sure I'm in the target for this course, but it covers all important principles in Bootstrap, shows how to use most components, and gives pointers to more advanced articles that are really interesting. So it's 5 stars for me I learned all I need to know to become proficient with Bootstrap on my enterprise projects !","{'web develop': ['web developer'], 'target': ['target'], 'cours': ['course'], 'principl': ['principles'], 'bootstrap': ['Bootstrap'], 'compon': ['components'], 'pointer': ['pointers'], 'articl': ['articles'], 'star': ['stars'], 'enterpris project': ['enterprise projects']}"
702,very interesting and course. I recommend it highly. steep learning curve,"{'cours': ['course'], 'learn curv': ['learning curve']}"
703,good???,{'??': ['??']}
704,Well formed with lots of details course!,"{'lot': ['lots'], 'detail cours': ['details course']}"
705,"Good coverage of bootstrap, but the other parts were very briefly touched upon nodejs, bower etc. ","{'coverag': ['coverage'], 'bootstrap': ['bootstrap'], 'part': ['parts']}"
706,really nice course! Check It Out!,{'cours': ['course']}
707,Straight forward and involving,{}
708,I like thecourse.I think it's benifi,{}
709,Prof. Muppala is a great instructor. This was a very engaging course. ,"{'prof. muppala': ['Prof. Muppala'], 'instructor': ['instructor'], 'cours': ['course']}"
710,A great course.,{'cours': ['course']}
711,"I wish, the professor could pay more attention to from questions from students.","{'professor': ['professor'], 'attent': ['attention'], 'question': ['questions'], 'student': ['students']}"
712,"Great introduction to using Bootstrap properly as well as basic use of node, Less and bower","{'introduct': ['introduction'], 'bootstrap use': ['Bootstrap use'], 'node': ['node'], 'bower': ['bower']}"
713,Instructions are very clear and very useful!,{'instruct': ['Instructions']}
714,Excelente!!!!,{'excelent': ['Excelente']}
715,"Excellent lessons, complete and comprehensive",{'lesson': ['lessons']}
716,"I enjoyed this quite a bit. I already knew some bootstrap, but following along in this course really cemented the ideas well and showed me new views on the material.","{'bit': ['bit'], 'bootstrap': ['bootstrap'], 'cours': ['course'], 'idea': ['ideas'], 'view': ['views'], 'materi': ['material']}"
717,NIce Examples of bootstrap and good idea about bower library package manager and node.js,"{'exampl': ['Examples'], 'bootstrap': ['bootstrap'], 'idea': ['idea'], 'librari packag manag': ['library package manager'], 'node.j': ['node.js']}"
718,Very good course on Boostrap. It was great to have an introduction to this framework. The teachers did a good job in explaining the concepts. The videos and the materials are very good.It would be great to have a follow-up course to learn more advanced stuff.,"{'cours': ['course'], 'boostrap': ['Boostrap'], 'introduct': ['introduction'], 'framework': ['framework'], 'teacher': ['teachers'], 'job': ['job'], 'concept': ['concepts'], 'video': ['videos'], 'materi': ['materials'], 'good.it': ['good.It'], 'stuff': ['stuff']}"
719,The explanation with examples is pretty clear to understand.Course contents are perfect.,"{'explan': ['explanation'], 'exampl': ['examples'], 'understand.cours content': ['understand.Course contents']}"
720,I had a lot of fun completing this one.,"{'lot': ['lot'], 'fun': ['fun']}"
721,Es un buen curso como introducci??n a Bootstrap,{}
722,An excellent course about bootstrap with excellent content videos and exercises,"{'cours': ['course'], 'bootstrap': ['bootstrap'], 'content video': ['content videos'], 'exercis': ['exercises']}"
723,Good explanations of all bootstrap materials.The last assignments are just too easy. ,"{'explan': ['explanations'], 'materials.th': ['materials.The'], 'assign': ['assignments']}"
724,Very introductory course to Bootstrap!!,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
725,very good !,{}
726,Good course for greenhand.,"{'cours': ['course'], 'greenhand': ['greenhand']}"
727,Fantastic materials and great instructor!,"{'materi': ['materials'], 'instructor': ['instructor']}"
728,"This Course is very useful for me , cause after this course I find a job of Front-End development","{'cours': ['course', 'Course'], 'job': ['job'], 'develop': ['development']}"
729,"One of the best course I have taken in Coursera. Very well structured, the professor makes every concept looks really simple. The assignments are the best part, they give us the confidence you need to start designing your own responsive front-end web application from scratch. The level is suitable for beginner and mid-level.","{'cours': ['course'], 'coursera': ['Coursera'], 'professor': ['professor'], 'concept': ['concept'], 'assign': ['assignments'], 'part': ['part'], 'confid': ['confidence'], 'front-end web applic': ['front-end web application'], 'scratch': ['scratch'], 'level': ['level'], 'beginn': ['beginner']}"
730,"A good course, content are a little bit too much in 4 weeks study. Exercises and assignment are easy. ","{'cours': ['course'], 'content': ['content'], 'bit': ['bit'], 'week studi': ['weeks study'], 'exercis': ['Exercises'], 'assign': ['assignment']}"
731,Very well done with excellent videos and examples. Great intro to Bootstrap.,"{'video': ['videos'], 'exampl': ['examples'], 'intro': ['intro'], 'bootstrap': ['Bootstrap']}"
732,"Its awesome course, very good for people want to learn Bootstrap, Node.js....Building website from start is a good approach.Jogesh Muppala just rocked it.Eagerly waiting for AngularJs sessions.","{'cours': ['course'], 'peopl': ['people'], 'bootstrap': ['Bootstrap'], 'node.j': ['Node.js'], 'build websit': ['Building website'], 'start': ['start'], 'approach.jogesh muppala': ['approach.Jogesh Muppala'], 'it.eag': ['it.Eagerly'], 'angularj session': ['AngularJs sessions']}"
733,Good learning course for new UI techniques ,"{'learn cours': ['learning course'], 'ui techniqu': ['UI techniques']}"
734,very comprehensive and good introduction to Bootstrap and jQuery,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'jqueri': ['jQuery']}"
735,Very helpful. I would recommend.,{}
736,Very good course for introductory purposes nevertheless practice makes perfection,"{'cours': ['course'], 'purpos': ['purposes'], 'make': ['makes'], 'perfect': ['perfection']}"
737,"preety boring, lots of code copying. ","{'preeti bore': ['preety boring'], 'lot': ['lots'], 'code copi': ['code copying']}"
738,I prefer anonymous classmates reviewing.,{'classmat': ['classmates']}
739,very explanative,{}
740,"Well structured, and covers most topics in Bootstrap and more. Strongly recommended, and looking forward to the coming courses. ","{'topic': ['topics'], 'bootstrap': ['Bootstrap'], 'cours': ['courses']}"
741,Quite useful ,{}
742,This is so much building me from ground up.,"{'build': ['building'], 'ground': ['ground']}"
743,Really liked the structure of the course. Concepts were introduced gracefully. These were then well practised with detailed examples. The comments added by Professor Jogesh were quite refreshing too.,"{'structur': ['structure'], 'cours': ['course'], 'concept': ['Concepts'], 'exampl': ['examples'], 'comment': ['comments'], 'professor jogesh': ['Professor Jogesh']}"
744,Excellent course,{'cours': ['course']}
745,Teacher is very smart and he use a really nice methodology,"{'teacher': ['Teacher'], 'methodolog': ['methodology']}"
746,It is easy and interesting.,{}
747,"First of all, Thank you for the video. I liked it very much. Course is in very detailed indeed with lots of information. ","{'first': ['First'], 'video': ['video'], 'cours': ['Course'], 'lot': ['lots'], 'inform': ['information']}"
748,Great course. Thanks for your time mr. Muppala ,"{'cours': ['course'], 'thank': ['Thanks'], 'time': ['time'], 'mr. muppala': ['mr. Muppala']}"
749,"Course was amazing , Moreover the professor knows how to deliver the content and make it simple and easy. Good part it starts from scratch to build a web with bootstrap.","{'cours': ['Course'], 'professor': ['professor'], 'content': ['content'], 'part': ['part'], 'scratch': ['scratch'], 'web': ['web'], 'bootstrap': ['bootstrap']}"
750,T,{}
751,Excellent and very useful course!!!,{'cours': ['course']}
752,Good course.,{'cours': ['course']}
753,A very informative course ,{'cours': ['course']}
754,Very good but should be longer,{}
755,Excellent.... ,{}
756,Great course. exercise and assignment are carefully designed to reiterate the concept. Practical tools are like LESS SASS are covered. The approach to have students help grade each other homework is very good.,"{'cours': ['course'], 'exercis': ['exercise'], 'assign': ['assignment'], 'concept': ['concept'], 'practic tool': ['Practical tools'], 'less sass': ['LESS SASS'], 'approach': ['approach'], 'student': ['students'], 'grade': ['grade'], 'homework': ['homework']}"
757,Great job and a detailed explanation.,"{'job': ['job'], 'explan': ['explanation']}"
758,I really like this course. It provides a wide aspect of bootstrap and good exercise. Learned a lot from this course.,"{'cours': ['course'], 'aspect': ['aspect'], 'bootstrap': ['bootstrap'], 'exercis': ['exercise'], 'lot': ['lot']}"
759,This topic and especially a whole course is mandatory for any front-end developer. Thank you!,"{'topic': ['topic'], 'cours': ['course'], 'develop': ['developer']}"
760,Very enjoyable course.,{'cours': ['course']}
761,"enjoyed the course a lot! Our professor made this course what it is, thank you!","{'cours': ['course'], 'lot': ['lot'], 'professor': ['professor']}"
762,"This is the best teacher, you learn a lot in a short time. ","{'teacher': ['teacher'], 'lot': ['lot'], 'time': ['time']}"
763,Excellent course with useful examples. I really recommend this course.,"{'cours': ['course'], 'exampl': ['examples']}"
764,Genial!!!!!!Awesome!!!!!,{'!!!!!!': ['!!!!!!']}
765,"Although the course structure and information is great, the course exercise and grading organization has a lot of space for improvement. Current structure doesn't make it possible for the learner to determine the speed. All the parts are equally important. You have to carefully go through hours of instructions. Each week and the assignment builds on what you have done before, but there are no checkpoints where you can verify your code matches the actual expectations. This causes a lot of confusion.Peer evaluation rules are not shown before you submit your work. After submitting my work, I discovered that there are requirements that were not in the assignment.","{'cours structur': ['course structure'], 'inform': ['information'], 'cours exercis': ['course exercise'], 'organ': ['organization'], 'lot': ['lot'], 'improv': ['improvement'], 'structur': ['structure'], 'learner': ['learner'], 'speed': ['speed'], 'part': ['parts'], 'hour': ['hours'], 'instruct': ['instructions'], 'week': ['week'], 'assign': ['assignment'], 'checkpoint': ['checkpoints'], 'code': ['code'], 'expect': ['expectations'], 'work': ['work'], 'requir': ['requirements']}"
766,Excellent course. One of the best tech courses I've taken. I'm experienced in Java technologies but only back-end and Swing. And now it opens me a whole new world.I'm grateful. Thank you.The only drawback is that I really want to pay for the entire Full Web Development course but I can't find a way to pay for all the courses and keep the grades I got in the first two courses.Thank you!,"{'cours': ['course', 'courses'], 'tech cours': ['tech courses'], 'java technolog': ['Java technologies'], 'world.i': ['world.I'], 'you.th': ['you.The'], 'drawback': ['drawback'], 'web develop cours': ['Web Development course'], 'way': ['way'], 'grade': ['grades'], 'courses.thank': ['courses.Thank']}"
767,Excellent course! A great way to learn the basics of Bootstrap.,"{'cours': ['course'], 'way': ['way'], 'basic': ['basics'], 'bootstrap': ['Bootstrap']}"
768,This is where I started to open the new beautiful world of Front-End Web Development ,"{'world': ['world'], 'front-end web develop': ['Front-End Web Development']}"
769,The best one.,{}
770,"Professor, I truly enjoyed your course. The exercises were very clear and you are an amazing teacher! Thanks so much!","{'professor': ['Professor'], 'cours': ['course'], 'exercis': ['exercises'], 'teacher': ['teacher'], 'thank': ['Thanks']}"
771,Proffesor Jogesh K. Muppala is probably the best instructor I have ever met in Coursera. He is active on discussions and really help us to understand the topic. He is also has a great sense of humor and his lecture videos are magnificent. Good Work ,"{'jogesh k. muppala': ['Jogesh K. Muppala'], 'instructor': ['instructor'], 'coursera': ['Coursera'], 'discuss': ['discussions'], 'topic': ['topic'], 'sens': ['sense'], 'humor': ['humor'], 'lectur video': ['lecture videos'], 'work': ['Work']}"
772,"Very good content, lots of exercises to get familiar, very good professor.","{'content': ['content'], 'lot': ['lots'], 'exercis': ['exercises'], 'professor': ['professor']}"
773,Amazing course and the teachers are very funny,"{'cours': ['course'], 'teacher': ['teachers']}"
774,"This course was awesome! I have been studying web development for quite a while--I even have several completed projects under my belt--but, this course filled in a ton of gaps in my knowledge. I expected to breeze through the material without learning much, but to my surprise, I learned something new in each lesson. Jogesh Muppala is an awesome professor. He explains things well and is very active in the course discussions. I would recommend any course he facilitates!!","{'cours': ['course'], 'web develop': ['web development'], 'project': ['projects'], 'belt': ['belt'], 'ton': ['ton'], 'knowledg': ['knowledge'], 'breez': ['breeze'], 'materi': ['material'], 'surpris': ['surprise'], 'someth': ['something'], 'lesson': ['lesson'], 'jogesh muppala': ['Jogesh Muppala'], 'professor': ['professor'], 'thing': ['things'], 'cours discuss': ['course discussions']}"
775,Excellent course,{'cours': ['course']}
776,"It was simple yet useful, and the instructor is definitely a nice guy!","{'instructor': ['instructor'], 'guy': ['guy']}"
777,Good introduction with practice.Unfortunately no certificate of accomplishment is available. This makes the Coursera platform less interesting.,"{'introduct': ['introduction'], 'practice.unfortun': ['practice.Unfortunately'], 'certif': ['certificate'], 'accomplish': ['accomplishment'], 'coursera platform': ['Coursera platform']}"
778,"A great course! A good mix of walkthroughs and challenges with a nice dose of humor mixed in. Jogesh is a great professor. If you want to learn bootstrap, look no further than this course!","{'cours': ['course'], 'mix': ['mix'], 'walkthrough': ['walkthroughs'], 'challeng': ['challenges'], 'dose': ['dose'], 'humor': ['humor'], 'jogesh': ['Jogesh'], 'professor': ['professor'], 'bootstrap': ['bootstrap']}"
779,This course made my knowledge clear. There is a lot practice and thats cool.,"{'cours': ['course'], 'knowledg': ['knowledge'], 'lot practic': ['lot practice'], 'that': ['thats']}"
780,"This course is AMAZING! It was the BEST course I've ever taken in Coursera. Prof. Muppala is great, his lectures cover everything you need, so you do not feel lost at all although you learn pretty advanced stuff.. Course material is well-organized, and exercises go great with assignments. In short, this course is not like other introductory courses that just teach simple things or syntax. I really felt that I learned some stuff that I can actually use for my own projects. ","{'cours': ['course', 'courses'], 'amaz': ['AMAZING'], 'best cours': ['BEST course'], 'coursera': ['Coursera'], 'prof. muppala': ['Prof. Muppala'], 'cover everyth': ['cover everything'], 'stuff': ['stuff'], 'cours materi': ['Course material'], 'exercis': ['exercises'], 'assign': ['assignments'], 'thing': ['things'], 'syntax': ['syntax'], 'project': ['projects']}"
781,Thank you for this best lecture.,{'lectur': ['lecture']}
782,"This one is much harder and time consuming, compared to the first course of the specialization.Also, to receive maximum points for assignment, you need to think ahead and make things assignment don't ask you directly like removing the script if you're not using it, you'll receive 5 pts Good course anyway.","{'time consum': ['time consuming'], 'cours': ['course'], 'specialization.also': ['specialization.Also'], 'maximum point': ['maximum points'], 'assign': ['assignment'], 'thing': ['things']}"
783,Great Course!,{'cours': ['Course']}
784,"Excellent course, simple and easy to follow instructions, very complete.","{'cours': ['course'], 'instruct': ['instructions']}"
785,I have learnt a lot in this course. It is a well thought interesting course. You will have to work hard but it is well worth it. Perfect courses 100%.,"{'lot': ['lot'], 'cours': ['course', 'courses'], 'perfect': ['Perfect'], '%': ['%']}"
786,"I like the course, I think it is complete",{'cours': ['course']}
787,Very interesting course ; the level is neither too easy nor too hard.Explanations from Jogesh are very clearThanks a lot,"{'cours': ['course'], 'level': ['level'], 'hard.explan': ['hard.Explanations'], 'jogesh': ['Jogesh'], 'clearthank': ['clearThanks'], 'lot': ['lot']}"
788,"Thank you so much for the course. It is one of the best one I have had. The material was explained thoroughly, additional resources were extremely useful and the videos provided sufficient examples. Also, the teaching style and humor are greatly appreciated. I learned a lot, while also consolidating my knowledge from Mr. Rossiter's class HTML, CSS and JS Many thanks!","{'cours': ['course'], 'materi': ['material'], 'resourc': ['resources'], 'video': ['videos'], 'exampl': ['examples'], 'teach style': ['teaching style'], 'humor': ['humor'], 'lot': ['lot'], 'knowledg': ['knowledge'], 'mr. rossit': ['Mr. Rossiter'], 'class html': ['class HTML'], 'css': ['CSS'], 'js thank': ['JS thanks']}"
789,Very good materials and practices. Thanks!,"{'materi': ['materials'], 'practic': ['practices'], 'thank': ['Thanks']}"
