,comment,target
304,"Very well structured course. I would really appreciate if there are more video lectures. For someone like who is not from CS background, self-study topics can get really difficult.Apart from that loved it.","{'cours': ['course'], 'someon': ['someone'], 'cs background': ['CS background'], 'topic': ['topics']}"
305,Great course for beginner in data science,"{'cours': ['course'], 'beginn': ['beginner'], 'data scienc': ['data science']}"
306,"please provide the complete 5 unit details I could see only this unit is open for past many months. I paid for all 5 unit money already and not in a position revert back and get the money. Could you please help me out to understand when this courses will be available if not in near future , why are they taken money before the course is not ready to us. Quite disappointing experience.","{'unit detail': ['unit details'], 'unit': ['unit'], 'month': ['months'], 'unit money': ['unit money'], 'money': ['money'], 'cours': ['courses', 'course'], 'futur': ['future'], 'experi': ['experience']}"
307,Hard to do,{}
308,"Very rewarding course. As many others have mentioned, the learning curve in the assignments is steep and the time estimate of 4 hours week is unrealistically short. It took me about three days of full-time work to finish the course. Great into to working with data structures in pandas, data cleaning and basic statistical tests in python.","{'cours': ['course'], 'other': ['others'], 'curv': ['curve'], 'assign': ['assignments'], 'time estim': ['time estimate'], 'hour': ['hours'], 'week': ['week'], 'day': ['days'], 'work': ['work'], 'great': ['Great'], 'data structur': ['data structures'], 'panda': ['pandas'], 'data clean': ['data cleaning'], 'test': ['tests'], 'python': ['python']}"
309,Was good but the support in the forums could be better.,"{'support': ['support'], 'forum': ['forums']}"
310,"Basically assignments were unclear I had to do lots of resubmissions , but everything else was fine.","{'assign': ['assignments'], 'lot': ['lots'], 'everyth': ['everything']}"
311,Very interesting subject and data science skills are definitely currently in demand. The only thing that bugged me was that the grader didn't give much feedback on anything you did wrong. On the flip side the mentors did a GREAT job kudos to you guys The discussion forums were vital and they were really well moderated. ,"{'subject': ['subject'], 'data scienc skill': ['data science skills'], 'demand': ['demand'], 'thing': ['thing'], 'grader': ['grader'], 'feedback': ['feedback'], 'anyth': ['anything'], 'side': ['side'], 'mentor': ['mentors'], 'job kudo': ['job kudos'], 'discuss forum': ['discussion forums']}"
312,"Nice course! there is only one suggestion I want to send you, the video is so short that we can not learn the pandas more in the course. So I hope you can provide more detailed videos thanks. ","{'cours': ['course'], 'suggest': ['suggestion'], 'video': ['video'], 'panda': ['pandas'], 'video thank': ['videos thanks']}"
313,"This is very helpful course, my skills horned after undergoing through this sessions. My expertise and style of using python for data analysis changed. Articles and group discussions about P-hacking made me to realize the pitfalls, I may enter once I get addicted to proving my hypothesis correct. I got an idea, what better I can understand; when data speaks. I am waiting for next module of this course. Please start it as possible.","{'cours': ['course'], 'skill': ['skills'], 'session': ['sessions'], 'expertis': ['expertise'], 'style': ['style'], 'python': ['python'], 'data analysi': ['data analysis'], 'group': ['group'], 'articl discuss': ['Articles discussions'], 'pitfal': ['pitfalls'], 'hypothesi': ['hypothesis'], 'idea': ['idea'], 'data': ['data'], 'modul': ['module']}"
314,Perfect courses! With a lot of opportunities to practice and to learn from do questions by yourself. Mentors and staffs are also kindly to answer problems. ,"{'perfect cours': ['Perfect courses'], 'lot': ['lot'], 'opportun': ['opportunities'], 'question': ['questions'], 'mentor': ['Mentors'], 'staff': ['staffs'], 'problem': ['problems']}"
315,Really good introductory course to Pandas. Teaching stuff was a big help and forums are very active and informative. Very good work. Area of improvement The estimated timings of completion are too optimistic ,"{'cours': ['course'], 'panda': ['Pandas'], 'teach stuff': ['Teaching stuff'], 'help': ['help'], 'forum': ['forums'], 'work': ['work'], 'area': ['Area'], 'improv': ['improvement'], 'time': ['timings'], 'complet': ['completion']}"
316,The duration of the course 4 weeks was ideal. It was manageable as a part time course. The tests helped me a lot to practice and learn the concepts deeply. The forums were very helpful in clarifying the questions. The video quality was great.Many thanks for this great course which is made available online for free for all the world.,"{'cours': ['course'], 'week': ['weeks'], 'part time cours': ['part time course'], 'test': ['tests'], 'lot': ['lot'], 'concept': ['concepts'], 'forum': ['forums'], 'question': ['questions'], 'qualiti': ['quality'], 'great.mani thank': ['great.Many thanks'], 'onlin': ['online'], 'world': ['world']}"
317,Helpful,{}
