,comment,target
544,Simple and organized learning experience,{'learn experi': ['learning experience']}
545,"Good course, worth the money","{'cours': ['course'], 'money': ['money']}"
546,Good beginner and refresher course for the basics of web development.,"{'beginn': ['beginner'], 'refresh cours': ['refresher course'], 'basic': ['basics'], 'web develop': ['web development']}"
547,excellent,{}
548,Good to learn the basics of web development ,"{'basic': ['basics'], 'web develop': ['web development']}"
549,Really good explained course for beginners. Absolutely loved it!,"{'cours': ['course'], 'beginn': ['beginners']}"
550,"Its a great curse!, it give you all the tools to start the way of a Web designer.",{'curs': ['curse']}
551,"Great, I find it very useful.",{'great': ['Great']}
552,Easy to learn!,{'easi': ['Easy']}
553,very good module comprising great explanations. every starter should take this. I'am happy. ,"{'modul': ['module'], 'explan': ['explanations']}"
554,Great intro class. Outstanding community of learners to glean all manner of skill sets and new knowledge from. ,"{'intro class': ['intro class'], 'communiti': ['community'], 'learner': ['learners'], 'manner': ['manner'], 'skill set': ['skill sets'], 'knowledg': ['knowledge']}"
555,Really good,{}
556,Excelente Course!! Practical and full of knowledge ,"{'excelent cours': ['Excelente Course'], 'practic': ['Practical'], 'knowledg': ['knowledge']}"
557,Great,{'great': ['Great']}
558,Good exposure and practice. ,"{'exposur': ['exposure'], 'practic': ['practice']}"
559,good for beginning,{}
560,Great intro course for beginners!,"{'intro cours': ['intro course'], 'beginn': ['beginners']}"
561,Very useful course. Great explanation and clear examples.,"{'cours': ['course'], 'explan': ['explanation'], 'exampl': ['examples']}"
562,"The instruction was clear and simple. The one topic I'm still having trouble with is the way Divs are positioned. The concepts around floating left and right make sense, but, when I put it into practice, I was not getting the same results as I was expecting. I would love to see a follow up video on this topic to make this concept simpler for me to understand.","{'instruct': ['instruction'], 'topic': ['topic'], 'troubl': ['trouble'], 'way': ['way'], 'div': ['Divs'], 'concept': ['concept', 'concepts'], 'left': ['left'], 'right': ['right'], 'sens': ['sense'], 'practic': ['practice'], 'result': ['results'], 'video': ['video']}"
563,Great Learning Experience.,{'great learn experi': ['Great Learning Experience']}
564, Excellence ,{'excel': ['Excellence']}
565,it was good course learned alot,{'cours': ['course']}
566,Fantastic ,{}
567,"This course has well-organized structure , logical flow of knowledge , beneficial assignments and useful resources Many Thanks to Coursera and The Hong Kong University Of Science and Technology ","{'cours': ['course'], 'structur': ['structure'], 'flow': ['flow'], 'knowledg': ['knowledge'], 'assign': ['assignments'], 'resourc': ['resources'], 'thank': ['Thanks'], 'coursera': ['Coursera'], 'hong kong univers': ['Hong Kong University'], 'scienc': ['Science'], 'technolog': ['Technology']}"
568,The course was well put together. The assignments are broad enough to cover everything you learnt in the tutorials. ,"{'cours': ['course'], 'assign': ['assignments'], 'everyth': ['everything'], 'tutori': ['tutorials']}"
569,Great course!,{'cours': ['course']}
570, super ,{}
571,Reasonable contents. Focus on very useful knowledge. Perfect for beginners.,"{'content': ['contents'], 'focus': ['Focus'], 'knowledg': ['knowledge'], 'perfect': ['Perfect'], 'beginn': ['beginners']}"
572,"The course is really good and full of details. However, if you have previous idea about HTML and CSS you will find some parts a bit slow. ","{'cours': ['course'], 'detail': ['details'], 'idea': ['idea'], 'html': ['HTML'], 'css': ['CSS'], 'part': ['parts'], 'bit': ['bit']}"
573,"Very great course, the lectures were interactive, very fast and straight to the point.","{'cours': ['course'], 'point': ['point']}"
574,Good to be start from scratch ,{'scratch': ['scratch']}
575,very good course. But it lacks open activities like those given in bootstrap course,"{'cours': ['course'], 'activ': ['activities'], 'bootstrap cours': ['bootstrap course']}"
576, Easy to learn and good presentation!! ,"{'easi': ['Easy'], 'present': ['presentation']}"
577,Great course,{'cours': ['course']}
578,"Good introduction course. Assignments could be bit harder, or maybe not so much guided.","{'introduct cours': ['introduction course'], 'assign': ['Assignments']}"
579,Very good as a first time exposure,"{'time': ['time'], 'exposur': ['exposure']}"
580,"Looks good, but the assignment a bit simple.","{'assign': ['assignment'], 'bit': ['bit']}"
581,It's not that difficult and challenging i though of.,{}
582,This course will just give overview and will be easy for only those who have some prior knowledge in programming.Anyone new to programming will have a hard time to get everything.Anyways it was atleast very helpful for me.,"{'cours': ['course'], 'overview': ['overview'], 'knowledg': ['knowledge'], 'programming.anyon': ['programming.Anyone'], 'program': ['programming'], 'time': ['time']}"
583,good ,{}
584,very good course for the beginner,"{'cours': ['course'], 'beginn': ['beginner']}"
585,very very helpful Nicely crafted course ,{'cours': ['course']}
586,Gave me a great general knowledge of front end development. Of course there could have been a lot more information but it was just enough to get me interested in learning more on my own,"{'knowledg': ['knowledge'], 'end develop': ['end development'], 'cours': ['course'], 'lot': ['lot'], 'inform': ['information']}"
587,Fill in the blanks others courses I did about HTML. This one is complete and more uo-to-date and I have perceived it as directed to real corporate applications rather than to layouts that do not follow what the corporate market needs. The instructor is excellent as being simple and clear to a subject that must be approached in this way to keep you going on fast.,"{'blank': ['blanks'], 'other cours': ['others courses'], 'html': ['HTML'], 'applic': ['applications'], 'layout': ['layouts'], 'market need': ['market needs'], 'instructor': ['instructor'], 'subject': ['subject'], 'way': ['way']}"
588,very good course to start learning front end development,"{'cours': ['course'], 'end develop': ['end development']}"
589,Very clean and informative. Enhanced my skills for sure.,{'skill': ['skills']}
590,Perfect course,{'perfect cours': ['Perfect course']}
591,Good basic foundation of HTML and CSS. It will help if the grading rubric needs to be more flexible in order to assess smaller outcomes. I found it too binary to be of use for accurate assessment. ,"{'foundat': ['foundation'], 'html': ['HTML'], 'css': ['CSS'], 'grade need': ['grading needs'], 'order': ['order'], 'outcom': ['outcomes'], 'use': ['use'], 'assess': ['assessment']}"
592,Great Course,{'great cours': ['Great Course']}
593,Good beginner course. I would've liked more assignments to really drive the points home. And maybe a bit less hand holding in the assignments,"{'beginn cours': ['beginner course'], 'assign': ['assignments'], 'point': ['points'], 'bit': ['bit'], 'hand hold': ['hand holding']}"
594,"I like the course and professor.However, i think that examples could be a bit more interesting.","{'cours': ['course'], 'professor.howev': ['professor.However'], 'exampl': ['examples'], 'bit': ['bit']}"
595,Good course for beginners. The instructor explains the material very clearly.,"{'cours': ['course'], 'beginn': ['beginners'], 'instructor': ['instructor'], 'materi': ['material']}"
596,Excellent begining course for developing web pages,"{'begin cours': ['begining course'], 'web page': ['web pages']}"
597,"very good, clear and easy to learn. more practices can be added to the course","{'practic': ['practices'], 'cours': ['course']}"
598,Well Designed!,{}
599,Done,{}
600,"Great intro class and great instructor. He really knows how to clarify things to make sure people new to this aren't confused. He is only the instructor for this intro course, though. It is a different one for all the other courses in the specialization so keep that in mind. ","{'intro class': ['intro class'], 'instructor': ['instructor'], 'thing': ['things'], 'peopl': ['people'], 'intro cours': ['intro course'], 'cours': ['courses'], 'special': ['specialization'], 'mind': ['mind']}"
601,I'll absolutely recommend this to anyone willing to learn.,{'anyon': ['anyone']}
602,Very poor CSS content,{'css content': ['CSS content']}
603,Easy to start and sample project makes it more useful ,"{'easi': ['Easy'], 'sampl project': ['sample project']}"
604,great course! I enjoyed it! Thanks!,"{'cours': ['course'], 'thank': ['Thanks']}"
605,Thank you. Excelent material.,{'materi': ['material']}
606,I like the way the course was designed. It was easy to follow and understand each lesson.,"{'way': ['way'], 'cours': ['course'], 'lesson': ['lesson']}"
607,GOOD.,{}
608,"well explained course, assignments explained a bit too much, diminishing the challenge","{'cours': ['course'], 'assign': ['assignments'], 'bit': ['bit'], 'challeng': ['challenge']}"
609,excellent course I'm very much thankful to prof.david rossiter providing excellent guidelines ,"{'cours': ['course'], 'rossit': ['rossiter'], 'guidelin': ['guidelines']}"
610,Best introductory level course,{'level cours': ['level course']}
611,Very well explaination.,{'explain': ['explaination']}
612,"Awesome sir, awesome lectures and the best part awesome assignments.. ","{'sir': ['sir'], 'part': ['part'], 'assign': ['assignments']}"
613,"Clean, well-built videos, course. Though one must pay for submission. ","{'video': ['videos'], 'cours': ['course'], 'submiss': ['submission']}"
614,Great introduction and materials,"{'introduct': ['introduction'], 'materi': ['materials']}"
615,Excellent course to start with ! It was a pleasure doing all the assignments and watching all lectures.,"{'cours': ['course'], 'pleasur': ['pleasure'], 'assign': ['assignments']}"
616,Great course!,{'cours': ['course']}
617,"It's a very good introduction to the basics of HTML, CSS and JavaScript. I found the teacher really great at explaining his classes.","{'introduct': ['introduction'], 'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'teacher': ['teacher'], 'class': ['classes']}"
618,Great class with good explanations! ,"{'class': ['class'], 'explan': ['explanations']}"
619,Awesome class! Detailed explanation. Interesting assignments. Cool instructor. Thanks for the course coursera. ,"{'class': ['class'], 'explan': ['explanation'], 'assign': ['assignments'], 'instructor': ['instructor'], 'thank': ['Thanks'], 'cours coursera': ['course coursera']}"
620,"Great course, exactly what I searched for",{'cours': ['course']}
621,great one!,{}
622,very clear,{}
623,Excellent education!,{'educ': ['education']}
624,Excellent.,{}
625,"Easy, clear material. Didactive teacher.","{'easi': ['Easy'], 'materi': ['material'], 'teacher': ['teacher']}"
626,"Short but relevant, very helpful for extracurricular study!",{'studi': ['study']}
627, D,{}
628,"Very handful, straightforward and didactive. I recommend this course to everyone interested in improving their web development abilities ","{'hand': ['handful'], 'cours': ['course'], 'everyon': ['everyone'], 'web develop abil': ['web development abilities']}"
629,i really love the way tutor has explained things in detail. its makes easy to understand and implement ,"{'way': ['way'], 'tutor': ['tutor'], 'thing': ['things'], 'detail': ['detail'], 'make': ['makes']}"
630,Excellent!,{}
631,this is a great course,{'cours': ['course']}
632,"Excellent course to grasp the basics, with further readings and references if you want to learn more.","{'cours': ['course'], 'basic': ['basics'], 'read': ['readings'], 'refer': ['references']}"
633,Pretty good.,{'pretti': ['Pretty']}
634,"Excellent course, very well made. The exercises and assignments were helpful as well.","{'cours': ['course'], 'exercis': ['exercises'], 'assign': ['assignments']}"
635,very good BUT no discussion on objects which is very important,"{'but': ['BUT'], 'discuss': ['discussion'], 'object': ['objects']}"
636,"very clear and well explained, thank you",{}
637,"Great! Some key information was omitted assuming student knew some key concepts, I had to cross reference on the internet to back fill. Otherwise good. ","{'inform': ['information'], 'student': ['student'], 'concept': ['concepts'], 'refer': ['reference'], 'internet': ['internet']}"
638," Wonderfull course, thank you very muc. ","{'cours': ['course'], 'muc': ['muc']}"
639,Very Good,{}
640,"This was a very nice introduction to the fundamentals of HTML, CSS and JavaScript.","{'introduct': ['introduction'], 'fundament': ['fundamentals'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
641,Great course helped me understand the basics very well. I wish responsive techniques and chrome developers tools were talked about a bit.,"{'cours': ['course'], 'basic': ['basics'], 'techniqu': ['techniques'], 'chrome develop tool': ['chrome developers tools'], 'bit': ['bit']}"
642,"A good introductory course, perfect for beginners.","{'cours': ['course'], 'beginn': ['beginners']}"
643,Awesome training. Loved it!,{'train': ['training']}
644,great!,{}
645,This was one of the best online courses I've taken so far!,{'onlin cours': ['online courses']}
646,Well Structured course especially for beginners.Professor is quite majestic with his nature of interaction.Loved it !!!,"{'cours': ['course'], 'beginners.professor': ['beginners.Professor'], 'natur': ['nature'], 'interaction.lov': ['interaction.Loved']}"
647,I love it,{}
648,Very good course.. Very crisp presentation. ,"{'cours': ['course'], 'present': ['presentation']}"
649,Could have been used more practical approach and more advanced stuff.,"{'approach': ['approach'], 'stuff': ['stuff']}"
650,Very good,{}
651,Learned a lot from the course. Really beneficial. Loses a star due to having to mark other people's work - really time consuming! ,"{'lot': ['lot'], 'cours': ['course'], 'star': ['star'], 'peopl': ['people'], 'work': ['work'], 'time': ['time']}"
652,The instructor is really awesome and he explains each and every concept mention in the course outline really well. The course is very helpful for the beginners. There is lot of things in this course that would increase your learning experience.,"{'instructor': ['instructor'], 'concept mention': ['concept mention'], 'cours outlin': ['course outline'], 'cours': ['course'], 'beginn': ['beginners'], 'lot': ['lot'], 'thing': ['things'], 'learn experi': ['learning experience']}"
653,Good for very beginners.,{'beginn': ['beginners']}
654,Great Course!,{'cours': ['Course']}
655,Excellent teacher and excellent information!,"{'teacher': ['teacher'], 'inform': ['information']}"
656,"Very basic the first week, good introduction the second and awesome after the third. 3 starts represent the median value","{'week': ['week'], 'introduct': ['introduction'], 'valu': ['value']}"
657,Best one.,{}
658,Good assignments,{'assign': ['assignments']}
659,This course is helpful for me.,{'cours': ['course']}
660,A good base fo become a great web developer!,"{'base fo': ['base fo'], 'web develop': ['web developer']}"
661,"Good, but would be better with more examples and exercises of more key aspects.","{'exampl': ['examples'], 'exercis': ['exercises'], 'aspect': ['aspects']}"
662,Great course! Many information and interesting tasks. I liked it and decided to purchase next course in this specialization.,"{'cours': ['course'], 'inform': ['information'], 'task': ['tasks'], 'special': ['specialization']}"
663,Good One.,{}
664,"if it was free course, it will nicer ",{'cours': ['course']}
665, Very interesting with nice teacher. ,{'teacher': ['teacher']}
666,"This course has given me a general approach should be used as javascript, and helped me implement solutions without the need for utilzar framewors javascript. ","{'cours': ['course'], 'approach': ['approach'], 'javascript': ['javascript'], 'solut': ['solutions'], 'need': ['need'], 'framewor javascript': ['framewors javascript']}"
667,Fantastic,{}
668,Excellent intro... Thank-you,{'intro': ['intro']}
669,Excellent course and assignments and great presentation by David Rossiter.,"{'cours': ['course'], 'assign': ['assignments'], 'present': ['presentation'], 'david rossit': ['David Rossiter']}"
670,Excellent,{}
671,Excellent ! Even on the Free Mode. Thank you so much.,{}
672,"Professor is really goooood! He explains the material from the slides, just as if you were in an actual class, i.e. he doesn't read from some screen. Assignments are challenging but easy at the same time because you submit the full versions in incremental steps. Good learning experience. However, I feel the course is a bit expensive for a three week period.","{'professor': ['Professor'], 'materi': ['material'], 'slide': ['slides'], 'class': ['class'], 'assign': ['Assignments'], 'time': ['time'], 'version': ['versions'], 'step': ['steps'], 'learn experi': ['learning experience'], 'cours': ['course'], 'bit': ['bit'], 'week period': ['week period']}"
673,"Awesome Course, basics that get you up and running, probably have to buy a book to continue but at least you now know where to start from. ","{'cours': ['Course'], 'basic': ['basics']}"
674,Very good! I learn a lot from it!,{'lot': ['lot']}
675,"Well done. Focuses mainly on videos to teach the content with an assignment at the end of the week that uses everything you learned. I would rate 5 stars if it had more quizzes or exercises to do before the week's assignment. At any rate you learn a lot about Html, css, and JS and it's a worthy class in this specialization.","{'focus': ['Focuses'], 'video': ['videos'], 'content': ['content'], 'assign': ['assignment'], 'end': ['end'], 'week': ['week'], 'everyth': ['everything'], 'star': ['stars'], 'rate': ['rate'], 'lot': ['lot'], 'html': ['Html'], 'css': ['css'], 'js': ['JS'], 'class': ['class'], 'special': ['specialization']}"
676,Great assignments and bad videos.,"{'assign': ['assignments'], 'video': ['videos']}"
677,"Great course ,good for beginners to start with","{'cours': ['course'], 'beginn': ['beginners']}"
678,"Very informative, especially for those who begginers like me",{}
679,It is a nice course. Covered the basics with step by step instructions and examples.,"{'cours': ['course'], 'basic': ['basics'], 'step': ['step'], 'step instruct': ['step instructions'], 'exampl': ['examples']}"
680,Really good to a html css javascript introduction. That course will provide the basic stuff you need to know to start learning web development.,"{'css javascript introduct': ['css javascript introduction'], 'cours': ['course'], 'stuff': ['stuff'], 'web develop': ['web development']}"
681,"If you want to be a web developer and have no knowledge of html and css then you can start from this for sure, the basics are cleared in a very good way and the exercises are hard enough to ue your brain for the exercises.","{'web develop': ['web developer'], 'knowledg': ['knowledge'], 'html': ['html'], 'css': ['css'], 'basic': ['basics'], 'way': ['way'], 'exercis': ['exercises'], 'brain': ['brain']}"
682,"Interesting and understandable, great lecturer.",{'lectur': ['lecturer']}
683,Super course!! Nice explanatory videos and challenging assignments.,"{'super cours': ['Super course'], 'video': ['videos'], 'assign': ['assignments']}"
684,I look forward to more of your classes!,{'class': ['classes']}
685, Wow very nice! ,{}
686,"Great course for brushing up on basic web design, but doesn't really provide any more information than what W3Schools already has on their site. Don't expect a deep dive into JS -- it's just enough to give you some ideas on how to manipulate elements within your website.","{'cours': ['course'], 'brush': ['brushing'], 'web design': ['web design'], 'inform': ['information'], 'w3school': ['W3Schools'], 'site': ['site'], 'dive': ['dive'], 'js': ['JS'], 'idea': ['ideas'], 'element': ['elements'], 'websit': ['website']}"
687,"Very good course! Is goes straight to coding, so it??s really fun!",{'cours': ['course']}
688,I was surprised how good it was.,{}
689,great course!!,{'cours': ['course']}
690,Good overview of HTML CSS Javascript. Nice audio video quality and preparation. Fun homework assignments and examples. Would have liked more CSS touches. ,"{'overview': ['overview'], 'html css javascript': ['HTML CSS Javascript'], 'audio video qualiti': ['audio video quality'], 'prepar': ['preparation'], 'fun homework assign': ['Fun homework assignments'], 'exampl': ['examples'], 'touch': ['touches']}"
691,Good Course ! ,{'cours': ['Course']}
692,Good Starter,{'starter': ['Starter']}
693,this course is really good to understand who things work together in front-end web development. And it develops my understanding towards using while and for loops specifically by the really good and smart assignments.,"{'cours': ['course'], 'thing': ['things'], 'web develop': ['web development'], 'understand': ['understanding'], 'while': ['while'], 'loop': ['loops'], 'assign': ['assignments']}"
694,Well explained and very organized. Concepts were presented in an easy to understand and engaging manner.,"{'concept': ['Concepts'], 'manner': ['manner']}"
695,good ex,{}
696,very good course,{'cours': ['course']}
697,very good course !,{'cours': ['course']}
698,Great course. You'll learn a lot. Very easy to learn with great examples,"{'cours': ['course'], 'lot': ['lot'], 'exampl': ['examples']}"
699,Excellent course to get the ball rolling!,{'cours': ['course']}
700,Great Course to get Started with.,{'cours': ['Course']}
701,Everything about this course it great! I'm learning a lot of things in a fast pace. ,"{'everyth': ['Everything'], 'cours': ['course'], 'lot': ['lot'], 'thing': ['things'], 'pace': ['pace']}"
702,Thank you very much for this excellent course! The assignments were laid out so well that I never felt frustrated with any of the material; but still learned a lot! ,"{'cours': ['course'], 'assign': ['assignments'], 'materi': ['material'], 'lot': ['lot']}"
703,Very good course for beginners!,"{'cours': ['course'], 'beginn': ['beginners']}"
704,Very useful course.,{'cours': ['course']}
705,Videos are simple and easy to understand.,{'video': ['Videos']}
706,Great cource for beginners. Thanks for refreshing my knowledge,"{'courc': ['cource'], 'beginn': ['beginners'], 'thank': ['Thanks'], 'knowledg': ['knowledge']}"
707,I love this course it is very useful for me.Thanks for this course.,"{'cours': ['course'], 'me.thank': ['me.Thanks']}"
708,The professor really needs to make the course more exciting - you don't need to be educated to know enthusiasm promotes content reception.,"{'professor': ['professor'], 'cours': ['course'], 'enthusiasm': ['enthusiasm'], 'recept': ['reception']}"
709,"We are given inadequate information in the videos, and no other resources, to write a program. Required to use methods not covered in the course.","{'inform': ['information'], 'video': ['videos'], 'resourc': ['resources'], 'program': ['program'], 'method': ['methods'], 'cours': ['course']}"
710,Very well explained. Concise and clear.,{}
711,very detailed and understandable html and css teaching,"{'html': ['html'], 'css teach': ['css teaching']}"
712,It's a complete and well-organized introduction to these technologies presented in a very clear way.,"{'introduct': ['introduction'], 'technolog': ['technologies'], 'way': ['way']}"
713,superb course,{'cours': ['course']}
714,Very clear introduction to the basics of front-end.,"{'introduct': ['introduction'], 'basic': ['basics'], 'front-end': ['front-end']}"
715,I love the assignments. It really helps me understand and remember how to use all the components and functions.,"{'assign': ['assignments'], 'compon': ['components'], 'function': ['functions']}"
716,"i think this is the best course of html and css online that i could found ,thank you coursera for the opportunity to learn it","{'cours': ['course'], 'html': ['html'], 'css': ['css'], 'onlin': ['online'], 'coursera': ['coursera'], 'opportun': ['opportunity']}"
717,A decent Course.,{'cours': ['Course']}
718,Great course for begineer,"{'cours': ['course'], 'begin': ['begineer']}"
719,"Nice videos, nice content... incredible didactic! Coursera recommend a little knowledge from students, however you can learn web development concepts by zero! Recommended! ","{'video': ['videos'], 'content': ['content'], 'coursera': ['Coursera'], 'knowledg': ['knowledge'], 'student': ['students'], 'web develop concept': ['web development concepts']}"
720,"Simple and effective! I liked it very much, even though I already knew quite a bit of the whole thing. ","{'bit': ['bit'], 'thing': ['thing']}"
721,Excellent course and interesting assignments.,"{'cours': ['course'], 'assign': ['assignments']}"
722,It was a good course. It is hard to make it useful and interesting for everyone since students will have varying degrees of knowledge coming in. I know that I learned a lot that I can apply in my work.,"{'cours': ['course'], 'everyon': ['everyone'], 'student': ['students'], 'degre': ['degrees'], 'knowledg': ['knowledge'], 'lot': ['lot'], 'work': ['work']}"
723,great course especially the JS part,"{'cours': ['course'], 'js part': ['JS part']}"
724,Simply great!,{}
725,"Well organized, and explained very clear, easy to understand. I like the pace of this course, not too fast but you can learn plenty of things from it","{'pace': ['pace'], 'cours': ['course'], 'plenti': ['plenty'], 'thing': ['things']}"
726,"An amazing course! The introduction to JavaScript was particularly useful for me. Clear lectures, well explained assignments and a lot of fun!","{'cours': ['course'], 'introduct': ['introduction'], 'javascript': ['JavaScript'], 'assign': ['assignments'], 'lot': ['lot'], 'fun': ['fun']}"
727,a good job,{'job': ['job']}
728,"Good material,Good Teacher,It's amazing","{'materi': ['material'], 'teacher': ['Teacher']}"
729,GOOD BUT NOT A FULL COURSE,{'a full cours': ['A FULL COURSE']}
730,Great course !,{'cours': ['course']}
731,It's not bad but I think the other courses in this specialization are much better,"{'cours': ['courses'], 'special': ['specialization']}"
732,practical,{}
733,"Very good introduction to HTML, CSS, and JavaScript. As a college CS major, I came in with almost 0 experience in the material reviewed in the course, and have completed the course with what I feel to be a strong understanding. A+ work by the team that created the curriculum","{'introduct': ['introduction'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'colleg cs': ['college CS'], 'experi': ['experience'], 'materi': ['material'], 'cours': ['course'], 'understand': ['understanding'], '+ work': ['+ work'], 'team': ['team']}"
734,Did not email when graded and had to email for everything to be fixed. Example projects were not similar at all to actual projects and relied heavily on search engines to figure out what was asked of me ,"{'everyth': ['everything'], 'exampl project': ['Example projects'], 'project': ['projects'], 'search engin': ['search engines']}"
735,"This is an excellent course. The instructor explains things very well, the material includes all the important points, and the assignments are very well constructed. I would highly recommend this course to anyone who is interested in learning the fundamentals of website development.","{'cours': ['course'], 'instructor': ['instructor'], 'thing': ['things'], 'materi': ['material'], 'point': ['points'], 'assign': ['assignments'], 'anyon': ['anyone'], 'fundament': ['fundamentals'], 'websit develop': ['website development']}"
736,This a great beginners Course.Each concept is explained clearly and precisely.,{'beginn course.each concept': ['beginners Course.Each concept']}
737,"Thank you, this course is very helpful and I learned great things from it","{'cours': ['course'], 'thing': ['things']}"
738,Well planned course. A little too easy though,{'cours': ['course']}
739,"A nice, short introductory course to web programming languages. May move a little fast for a newbie.","{'cours': ['course'], 'web program languag': ['web programming languages'], 'may': ['May'], 'newbi': ['newbie']}"
740,A complete course for a beginner. ,"{'cours': ['course'], 'beginn': ['beginner']}"
741,"This course was very nice. It was kind of a bit basic, but that's what I've expected of a beginner course which is covering basic and the most important factors of web technologies. The reason I give 4 stars is that everything is too much served on the plate. Assignments are prepared really, really well, which kind of loses the point. You almost don't need to think about anything to finish the assignment. Overall, awesome course!","{'cours': ['course'], 'kind': ['kind'], 'bit': ['bit'], 'beginn cours': ['beginner course'], 'factor': ['factors'], 'web technolog': ['web technologies'], 'reason': ['reason'], 'star': ['stars'], 'everyth': ['everything'], 'assign': ['Assignments', 'assignment'], 'point': ['point'], 'anyth': ['anything']}"
742,Awesome!Perfect!,{}
743,Nice course,{'cours': ['course']}
744,"Nice course, although it could be even better if it lasted for 4 weeks, where the last week would cover pure javascript in much more depth.","{'cours': ['course'], 'week': ['week', 'weeks'], 'javascript': ['javascript'], 'depth': ['depth']}"
745,very good for Web beginners a must,{'web beginn': ['Web beginners']}
746,A complete and didactic course.,{'cours': ['course']}
747,"Expecially the final part, best node explain I ever seen. Thanks Mr. Rossiter!","{'part': ['part'], 'node': ['node'], 'thank': ['Thanks'], 'mr. rossit': ['Mr. Rossiter']}"
748,"Good course that is very well structured. I learnt a lot about the basics of HTML, CSS and JavaScript.","{'cours': ['course'], 'lot': ['lot'], 'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
749,Awesome introductory course for beginners. Liked it very much.,"{'cours': ['course'], 'beginn': ['beginners']}"
750,"Good teacher, simple learning, maybe too basic, mostly with CSS","{'teacher': ['teacher'], 'learn': ['learning'], 'css': ['CSS']}"
751,One week shorter than other similar courses but the eLearning lectures are of excellent quality and the assignments do stretch you to learn ,"{'week': ['week'], 'cours': ['courses'], 'qualiti': ['quality'], 'assign': ['assignments']}"
752,"This course teaches you the basic concepts of HTML, CSS and Javascript. You can learn quite a bit. I was already familiar with HTML and CSS but not with pure Javascript. So i learned a little bit more of Javascript.","{'cours': ['course'], 'concept': ['concepts'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'bit': ['bit']}"
753,Good course!,{'cours': ['course']}
754,Excellent introduction of the techologies. ,"{'introduct': ['introduction'], 'techolog': ['techologies']}"
755,Very fun and useful course! Would have rated 5 stars if it provided a little more in depth technical information and options as a kind of free to dive in addition to the course material.,"{'fun': ['fun'], 'cours': ['course'], 'star': ['stars'], 'depth inform': ['depth information'], 'option': ['options'], 'kind': ['kind'], 'dive': ['dive'], 'addit': ['addition'], 'cours materi': ['course material']}"
756,very useful!,{}
757,It is a great introduction course for people who do not have any knowledge about html and css.,"{'introduct cours': ['introduction course'], 'peopl': ['people'], 'knowledg': ['knowledge'], 'html': ['html'], 'css': ['css']}"
758,super,{}
759,Loved It. Very Informative As a beginner this course has sparked my interest in web dev.,"{'beginn': ['beginner'], 'cours': ['course'], 'interest': ['interest'], 'web dev': ['web dev']}"
760,Great! platform to improve our skills.....,"{'platform': ['platform'], 'skill': ['skills']}"
761,It is the perfect way to learn all of that information. The course is awesome and the teacher is very very nice.,"{'way': ['way'], 'inform': ['information'], 'cours': ['course'], 'teacher': ['teacher']}"
762,Excellent..,{}
763,Good one for the Beginners.,"{'one': ['one'], 'beginn': ['Beginners']}"
764,"This is a nice course and it was worth learning it from COURSERA!!! Both the pattern of the course and videos are precise and to the point. Also, self-paced makes it possible to get adjusted according to everyone schedule.","{'cours': ['course'], 'coursera': ['COURSERA'], 'pattern': ['pattern'], 'video': ['videos'], 'point': ['point'], 'everyon schedul': ['everyone schedule']}"
765,Really Nice !,{}
766,Very good course to brush up these technologies.,"{'cours': ['course'], 'technolog': ['technologies']}"
767,Great!,{}
768,It was very informative for the amount of time given. ,"{'amount': ['amount'], 'time': ['time']}"
769,"Thank You Very much , it was on of my best course ever",{'cours': ['course']}
770,Really good for introduction!!,{'introduct': ['introduction']}
771,I have finished the course Thank you Prof.David,"{'cours': ['course'], 'prof.david': ['Prof.David']}"
772,"Excellent work, gives all basic knowledge to a new comer to web development and HTML CSS basics. Needs more practical examples if possible. ","{'work': ['work'], 'knowledg': ['knowledge'], 'comer': ['comer'], 'web develop': ['web development'], 'html css basic': ['HTML CSS basics'], 'need': ['Needs'], 'exampl': ['examples']}"
773,Good course the teacher is a good teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
774,Really great to get yourself jump-stated! Excellent lectures too!,{}
775,I want more practice,{'practic': ['practice']}
776,Such a wonderful course that offers a very good support for the starters.,"{'cours': ['course'], 'support': ['support'], 'starter': ['starters']}"
777,"It's an great head start for students who wants to get started with web development. I would love to recommend this course to fellow mates.I would also like to thank Coursera, Hong kong University of science and technology and last but not least Prof. David Rossiter.","{'head start': ['head start'], 'student': ['students'], 'web develop': ['web development'], 'cours': ['course'], 'mates.i': ['mates.I'], 'coursera': ['Coursera'], 'hong kong univers': ['Hong kong University'], 'scienc': ['science'], 'technolog': ['technology'], 'prof. david rossit': ['Prof. David Rossiter']}"
778,Best course ever had!!!,{'cours': ['course']}
779,Very good and didatic. It was very instructional.,{}
