,comment,target
68,"Basing on the first videos, I would not recommend this course to anyone believing that You are expected have basic computer literacy skills, such as knowing how to send &amp; receive emails and browse the web. The lector is robotic, the slides look outdated, listener is bored after 10 min of watching. I definitely WOULD NOT pay for this course. I will change the rate after I watch more videos, but this course is a big no-no for me.","{'video': ['videos'], 'cours': ['course'], 'anyon': ['anyone'], 'comput literaci skill': ['computer literacy skills'], 'slide': ['slides'], 'min': ['min'], 'not': ['NOT'], 'no-no': ['no-no']}"
69,Too little detail but nice course as an idea.,"{'detail': ['detail'], 'cours': ['course'], 'idea': ['idea']}"
70,Great course material,"{'cours': ['course'], 'materi': ['material']}"
71,"I wouldn't recommend this to student who has never programmed in any computer language before. A bright, aggressive, student could learn this material with help of online examples, etc. The basic language features, etc, are pretty straight forward, but the object oriented features are probably too advanced for someone 3 weeks into programming. As an experienced programmer in other languages C++ Python Perl I found it was about the right pace to do in addition to my real job, and am looking forward to the rest of the series coming online.","{'student': ['student'], 'comput languag': ['computer language'], 'materi': ['material'], 'help': ['help'], 'exampl': ['examples'], 'languag featur': ['language features'], 'featur': ['features'], 'someon week': ['someone weeks'], 'program': ['programming'], 'programm': ['programmer'], 'c++ python perl': ['C++ Python Perl'], 'pace': ['pace'], 'addit': ['addition'], 'job': ['job'], 'rest': ['rest'], 'seri': ['series'], 'onlin': ['online']}"
72, I like this course and wants to complete the specialization ,"{'cours': ['course'], 'special': ['specialization']}"
73,Nice Introductory Course,{'cours': ['Course']}
74,Very good. By far the best course of android.,"{'cours': ['course'], 'android': ['android']}"
75,Excellent Course!,{'cours': ['Course']}
76,"I watched the videos and made the assignments without submitting. I was a little bit familiar with Java and Android already, still there were a lot of things I learned, and there were a lot of confusions in my head clarified with this MOOC. ","{'video': ['videos'], 'assign': ['assignments'], 'bit': ['bit'], 'java': ['Java'], 'android': ['Android'], 'lot': ['lot'], 'thing': ['things'], 'confus': ['confusions'], 'head': ['head'], 'mooc': ['MOOC']}"
77,Great Course as a first step course in android world,"{'cours': ['Course'], 'step cours': ['step course'], 'world': ['world']}"
78,"Learn Java first, as they go through it at an agile pace.","{'java': ['Java'], 'pace': ['pace']}"
79,very good introduction to java for android.,"{'introduct': ['introduction'], 'android': ['android']}"
